Haltestellen_No;Y_Koord;X_Koord;Name;Bahnknoten;Bahnlinie_Anz;TramBus_Anz;Seilbahn_Anz;A_Intervall;B_Intervall;Hst_Kat
8508163;2630089.5103581008;1231280.238494266;St. Urban;0;56;0;0;30;0;4
8508164;2630099.5065334686;1230787.2294467294;St. Urban Ziegelei;0;28;0;0;60;0;5
8508168;2629761.4959011897;1231737.2467596382;Roggwil Buchägerten;0;56;0;0;30;0;4
8508172;2630989.503272896;1226711.1741340733;Melchnau, Gjuch;0;0;54;0;0;0;5
8508173;2628505.4735001223;1231902.2635273028;Roggwil Schmitten;0;56;0;0;30;0;4
8508174;2626881.4638691302;1225685.1826789118;Gutenburg;0;55;0;0;30.55;0;4
8508175;2629964.4481449965;1217981.1287351984;Huttwil, Fiechten;0;0;21;0;0;80;0
8508178;2631765.4680501176;1217682.1062253003;Huttwil, Uech;0;0;36;0;0;0;5
8508179;2631408.4717863114;1216226.0995993793;Tschäppel;0;0;36;0;0;0;5
8508181;2625880.47761968;1228325.1962863652;Langenthal Süd;0;56;0;0;30;0;4
8508182;2626507.4446444153;1226561.181495249;Lotzwil;0;56;0;0;30;0;4
8508183;2627069.472252002;1224029.1729763907;Madiswil;0;55;0;0;30.55;0;4
8508184;2626687.4631141196;1222686.1602616685;Lindenholz;0;55;0;0;30.55;0;4
8508185;2626783.455556363;1221615.1466721077;Kleindietwil;0;55;0;0;30.55;0;4
8508186;2628463.469904397;1220752.1386488902;Rohrbach;0;55;0;0;30.55;0;4
8508187;2630668.4540561084;1218257.1236580638;Huttwil;0;56;0;0;30;0;4
8508188;2631752.4786589723;1213708.0745514089;Eriswil, Hinterdorf;0;0;36;0;0;0;5
8508189;2631302.4789261776;1214416.084061294;Eriswil, Station;0;0;36;0;0;0;5
8508193;2625190.4869292164;1231895.2293198535;Aarwangen Vorstadt;0;46;0;0;36.52;0;4
8508200;2609614.123904809;1196020.9666197998;Worb SBB;0;57;0;0;29.47;0;4
8508201;2610839.1002323506;1192360.9350082476;Tägertschi;0;56;0;0;30;0;4
8508202;2613928.1138028614;1192190.9130297082;Konolfingen;1;147;0;0;11.43;0;2
8508203;2617087.1592444726;1194316.9384441245;Zäziwil;0;58;0;0;28.97;0;4
8508204;2619767.1871448373;1194357.9568649703;Bowil;0;58;0;0;28.97;0;4
8508205;2621847.2486051074;1196542.9726334384;Signau;0;58;0;0;28.97;0;4
8508206;2623498.3019326134;1199719.9914696564;Emmenmatt;0;56;0;0;30;0;4
8508207;2626311.333374555;1198740.9837763098;Langnau i.E.;0;141;0;0;11.91;0;3
8508208;2631038.374356171;1196812.9733736601;Trubschachen;0;56;0;0;30;0;4
8508210;2637915.500139323;1196146.9961948786;Escholzmatt;0;56;0;0;30;0;4
8508211;2643887.5362100303;1200111.9563177743;Schüpfheim;0;56;0;0;30;0;4
8508212;2646286.57881936;1203187.940672372;Hasle LU;0;28;0;0;60;0;5
8508213;2647443.5994345527;1204924.938706925;Entlebuch;0;56;0;0;30;0;4
8508215;2648710.660997301;1211804.9989383535;Wolhusen;1;140;0;0;12;0;2
8508216;2650388.685083228;1211989.9717318155;Werthenstein;0;28;0;0;60;0;5
8508217;2653552.6872728853;1209898.9425724207;Schachen LU;0;41;0;0;40.98;0;5
8508218;2656493.701248734;1209993.9611788779;Malters;0;69;0;0;24.35;0;4
8508219;2662187.765251032;1211660.9225718125;Littau;0;41;0;0;40.98;0;5
8508250;2613795.990575939;1179067.8730475197;Schwäbis;0;31;0;0;54.19;0;5
8508251;2613471.9939653827;1180207.8874004353;Steffisburg;0;62;0;0;27.1;0;4
8508252;2613011.9860689705;1181170.9057138464;Lädeli;0;62;0;0;27.1;0;4
8508253;2612781.0044693835;1182204.9170666481;Heimberg;0;62;0;0;27.1;0;4
8508254;2613129.996938367;1185254.947073279;Brenzikofen;0;35;0;0;48;0;5
8508255;2613686.047539904;1187614.9194350003;Oberdiessbach;0;62;0;0;27.1;0;4
8508256;2614052.106090672;1191107.9063687327;Stalden i.E.;0;34;0;0;49.41;0;5
8508260;2614931.1409767456;1194788.92709216;Grosshöchstetten;0;56;0;0;30;0;4
8508261;2614348.1467676423;1197058.9506990311;Biglen;0;56;0;0;30;0;4
8508262;2613731.1450317493;1199636.0105313365;Walkringen;0;56;0;0;30;0;4
8508263;2614076.1449812423;1201631.0079453997;Bigenthal;0;28;0;0;60;0;5
8508264;2616597.266149851;1204849.005828175;Schafhausen i.E.;0;28;0;0;60;0;5
8508265;2616499.290265787;1207242.0490566695;Hasle-Rüegsau;1;112;0;0;15;0;2
8508266;2618564.301641249;1206015.0172550068;Lützelflüh-Goldbach;0;56;0;0;30;0;4
8508267;2620656.302653027;1205113.9895336535;Ramsei;1;84;0;0;20;0;3
8508268;2622983.323425356;1202824.0120537092;Zollbrück;0;28;0;0;60;0;5
8508269;2623634.3235534253;1201698.0044481498;Neumühle;0;28;0;0;60;0;5
8508271;2621706.324220821;1206414.020490074;Grünenmatt;0;56;0;0;30;0;4
8508272;2622687.357833926;1208307.0817477992;Sumiswald-Grünen;0;56;0;0;30;0;4
8508281;2625704.4020871837;1210302.0839131048;Wasen i.E., Oberei;0;0;32;0;0;0;5
8508282;2624374.3784853946;1208910.0799338745;Sumiswald, Forum;0;0;32;0;0;0;5
8508283;2624105.3735461864;1208615.0790300488;Sumiswald, Ey;0;0;32;0;0;0;5
8508292;2635440.547926435;1219835.120228357;Hüswil;0;28;0;0;60;0;5
8508293;2637013.5700924974;1220755.1346739214;Zell;0;42;0;0;40;0;5
8508294;2640352.592604798;1221162.0785652953;Gettnau;0;42;0;0;40;0;5
8508295;2642375.6159380246;1219214.0362968734;Willisau;0;56;0;0;30;0;4
8508297;2645737.590117021;1214889.043321506;Menznau;0;56;0;0;30;0;4
8508301;2635269.2717184518;1172619.7390878391;Ringgenberg;0;29;0;0;57.93;0;5
8508302;2637467.3100477904;1174029.7119945635;Niederried;0;31;0;0;54.19;0;5
8508303;2639765.4163446203;1176282.7821106126;Oberried am Brienzersee;0;34;0;0;49.41;0;5
8508304;2642130.492455778;1178084.8305637853;Ebligen;0;31;0;0;54.19;0;5
8508305;2645865.476102458;1178358.8484718294;Brienz;0;55;0;0;30.55;0;4
8508306;2649823.4618066372;1177368.7966449826;Brienzwiler;0;29;0;0;57.93;0;5
8508308;2656995.403734506;1175395.7290061098;Meiringen;1;103;0;0;16.31;0;2
8508309;2653480.482128019;1178746.7799785521;Brünig-Hasliberg;0;27;0;0;62.22;0;0
8508310;2655354.5113416654;1181941.7872591773;Lungern;0;28;1;0;60;0;5
8508311;2656237.53376729;1185064.802539084;Kaiserstuhl OW;0;28;1;0;60;0;5
8508312;2657038.5307972566;1187536.8038525404;Giswil;0;84;1;0;20;0;4
8508313;2660965.5968085392;1191402.8409777714;Sachseln;0;91;0;0;18.46;0;3
8508314;2661638.628564071;1194037.8573980327;Sarnen;0;91;0;0;18.46;0;3
8508316;2663706.6722031343;1199171.8818178638;Alpnach Dorf;0;63;0;0;26.67;0;4
8508317;2663879.699436221;1200780.885091164;Alpnachstad;0;56;0;0;30;0;4
8508318;2666306.753367797;1203872.9013094893;Hergiswil;1;126;0;0;13.33;0;2
8508319;2666020.7728354973;1207745.8927947015;Horw;0;112;0;0;15;0;3
8508320;2666486.7566960785;1205099.8846479964;Hergiswil Matt;0;7;0;0;240;0;0
8508321;2665720.7836915883;1209699.8940926858;Luzern Allmend/Messe;0;112;0;0;15;0;3
8508327;2659480.585483459;1190249.837100299;Ewil Maxon;0;56;0;0;30;0;4
8508329;2644444.49623933;1178622.8463416032;Brienz West;0;31;0;0;54.19;0;5
8508356;2664149.561905182;1183785.766812231;Stöckalp SMF-lsm;0;0;0;1102;0;0;5
8508357;2663373.5442347922;1180708.74642253;Melchsee-Frutt;0;0;0;1102;0;0;5
8508359;2660712.4746020073;1172640.6705993426;Innertkirchen MIB;0;48;0;0;35;0;4
8508365;2672833.6145887976;1185045.7012402762;Gerschnialp;0;0;0;1037;0;0;5
8508366;2673309.586506111;1182970.7462630612;Trübsee;0;0;0;1929;0;0;5
8508368;2673890.634542898;1187225.6915649434;Ristis;0;0;0;54;0;0;5
8508380;2659614.5001191907;1178795.8019238855;Käserstatt;0;0;0;1022;0;0;5
8508384;2672925.748386793;1197859.8460891687;Niederrickenbach Station;0;28;0;0;60;0;5
8508390;2668305.7217698945;1203189.8723375183;Stansstad;0;63;0;0;26.67;0;4
8508391;2670642.719029165;1201221.8156082388;Stans;0;91;0;0;18.46;0;3
8508392;2672602.7396933855;1198516.8390911045;Dallenwil;0;56;4;0;30;0;4
8508394;2672837.724269887;1195626.8116575738;Wolfenschiessen;0;56;4;0;30;0;4
8508395;2660481.4785106094;1173014.685942187;Innertkirchen Post MIB;0;48;0;0;35;0;4
8508396;2671134.654922709;1191293.7528521668;Grafenort;0;28;4;0;60;0;5
8508399;2673564.6234453204;1185825.683439899;Engelberg;0;28;4;0;60;0;5
8508450;2666179.792001706;1211463.8930428282;Luzern, Bahnhof;0;0;2599;0;0;0.65;2
8508453;2663793.7801015372;1209160.9073327912;Kriens PB;0;0;0;917;0;0;5
8508455;2661814.810012104;1204720.95915979;Fräkmüntegg;0;0;0;979;0;0;5
8508456;2662185.819607396;1203474.9697143976;Pilatus Kulm;0;0;0;62;0;0;5
8508459;2668091.79950589;1211509.8913941672;Verkehrshaus-Lido;0;0;10;0;0;168;0
8508462;2673342.776540565;1208877.8549224061;Hertenstein SGV;0;0;15;0;0;112;0
8508463;2675599.7588541037;1209409.8471217642;Weggis;0;0;18;0;0;93.33;0
8508464;2679368.755312845;1207005.850436186;Vitznau;0;23;13;0;73.04;0;0
8508467;2678907.740637333;1202283.8136675889;Beckenried;0;0;14;0;0;120;0
8508468;2682714.6703764815;1204966.7863905581;Gersau;0;0;7;0;0;240;0
8508469;2687254.6583165475;1204673.7669055953;Treib;0;0;13;0;0;129.23;0
8508470;2688738.691275139;1205355.7805584448;Brunnen SGV;0;0;13;0;0;129.23;0
8508471;2687861.671149148;1202809.7278854696;Rütli;0;0;4;0;0;420;0
8508472;2689863.6747112577;1200346.660189764;Sisikon SGV;0;0;3;0;0;560;0
8508473;2689392.6678704806;1198773.642043402;Tellsplatte;0;0;3;0;0;560;0
8508474;2686942.67573355;1198863.679701497;Bauen SGV;0;0;4;0;0;420;0
8508475;2688135.671002096;1197184.614493349;Isleten-Isenthal;0;0;4;0;0;420;0
8508476;2690308.6263704295;1195376.629105324;Flüelen SGV;0;0;4;0;0;420;0
8508492;2666221.7923424784;1211493.8930146995;Luzern Bahnhofquai;0;0;18;0;0;93.33;0
8508493;2675179.571584057;1180415.7684361734;Kleintitlis;0;0;0;892;0;0;5
8508494;2674726.58144322;1181725.7606013129;Stand;0;0;0;892;0;0;5
8508495;2681200.6910784026;1199899.8320274684;Stockhütte;0;0;0;1112;0;0;5
8508496;2678753.66090794;1199329.888094733;Klewenalp;0;0;0;62;0;0;5
8508497;2675266.670008041;1198099.8155931619;Niederrickenbach Dorf;0;0;0;46;0;0;5
8508498;2687258.6593132513;1204645.766206243;Treib TSB;0;0;0;21;0;0;5
8508499;2687367.673069665;1203720.7590288853;Seelisberg;0;0;0;21;0;0;5
8508500;2678734.7358856387;1202214.8142165842;Beckenried BBE;0;0;0;62;0;0;5
8508501;2673079.6193804443;1185454.6893186148;Engelberg BET;0;0;0;1037;0;0;5
8508502;2674539.625614109;1185769.675634346;Engelberg (Brunni-Bahnen);0;0;0;54;0;0;5
8508551;2670736.6967610987;1196290.8745665622;Wirzweli;0;0;0;64;0;0;5
8508552;2672226.73438969;1197557.8647967821;Dallenwil LDW;0;0;0;64;0;0;5
8508646;2643771.5011299243;1194427.927890262;Flühli LU, Schintmoos;0;0;30;0;0;0;5
8508647;2644184.478854913;1190803.9387789157;Flühli LU, Golfplatz;0;0;30;0;0;0;5
8508648;2643974.4655886935;1189508.9382081928;Flühli LU, Hirseggbrücke;0;0;30;0;0;0;5
8508649;2643766.466657384;1187656.91865356;Sörenberg, Hirsegg;0;0;29;0;0;0;5
8508650;2643955.6439270047;1222038.080731303;Ettiswil, Post;0;0;169;0;0;9.94;3
8508651;2642730.637837706;1222298.0749632088;Alberswil, Dorf;0;0;42;0;0;0;5
8508652;2641650.613800671;1224425.1032316159;Schötz, Post;0;0;29;0;0;0;5
8508653;2641061.6313695326;1225969.1121229236;Nebikon, Maschinenfabrik;0;0;57;0;0;0;5
8508654;2599959.144697736;1210321.1502610687;Moosaffoltern;0;0;5;0;0;336;0
8508655;2629588.4612367474;1216382.1187129058;Schwarzenbach(Huttwil),Bühlweg;0;0;21;0;0;80;0
8508656;2629324.466334654;1214882.1045088705;Wyssachen, Dürrenbühl;0;0;21;0;0;80;0
8508657;2634479.418923634;1188378.9826923187;Marbach LU, Mösli;0;0;32;0;0;0;5
8508658;2629652.4482231652;1217527.1286864562;Huttwil, Nat. Sportzentrum;0;0;50;0;0;0;5
8508659;2629644.4631260526;1214181.095396229;Wyssachen, Post;0;0;20;0;0;84;0
8508660;2636987.5012208484;1208580.0198082544;Luthern Bad;0;0;10;0;0;168;0
8508661;2619727.3400695464;1211762.1003342613;Rüegsbach, Britternmatte;0;0;29;0;0;0;5
8508662;2619124.315864539;1209346.069661234;Rüegsbach, Dorf;0;0;29;0;0;0;5
8508663;2618586.2557581053;1202164.976418614;Obergoldbach, Abzw. Landiswil;0;0;18;0;0;93.33;0
8508664;2618355.2304666573;1200797.9806164342;Landiswil, Dorf;0;0;18;0;0;93.33;0
8508665;2617790.234255878;1201050.9831821732;Obergoldbach, Post;0;0;24;0;0;70;0
8508666;2619398.2899798146;1204108.9762480883;Schwanden i.E., Post;0;0;18;0;0;93.33;0
8508667;2619136.2736623352;1203042.9719656466;Schwanden i.E., Schwandenmatt;0;0;18;0;0;93.33;0
8508668;2624503.3638458718;1206822.0495102953;Heimisbach, Post;0;0;15;0;0;112;0
8508669;2662235.64830259;1196032.8732587376;Sarnen, Kreuzstrasse;0;0;30;0;0;0;5
8508670;2665128.6483504763;1195668.8507478891;Kerns, Sand;0;0;58;0;0;0;5
8508672;2656209.696260368;1209529.959188691;Malters, Oberdorf;0;0;28;0;0;0;5
8508673;2655888.6904037646;1209224.958645754;Malters, Hinter-Widenmatt;0;0;28;0;0;0;5
8508674;2655008.6898646886;1208537.9455156259;Malters, Mattgut;0;0;28;0;0;0;5
8508675;2655431.690360148;1208413.9484709774;Malters, Liebetsegg;0;0;28;0;0;0;5
8508676;2655471.6906957077;1208097.9463957567;Schwarzenberg LU, Schlatt;0;0;29;0;0;0;5
8508677;2655593.691034292;1207855.9456521266;Schwarzenberg LU, Kappelen;0;0;29;0;0;0;5
8508678;2655839.691459906;1207638.9462496084;Schwarzenberg LU, Ennenmatt;0;0;29;0;0;0;5
8508679;2643738.519364252;1197789.9315669024;Klusstalden;0;0;30;0;0;0;5
8508680;2658503.742184153;1207618.9312582023;Eigenthal, Hochwäldli;0;0;22;0;0;76.36;0
8508681;2643845.4799568616;1187076.9181456533;Sörenberg, Südelhöchi;0;0;29;0;0;0;5
8508682;2646024.5110512124;1185319.9136015552;Sörenberg, Platz;0;0;27;0;0;62.22;0
8508683;2649398.4810855407;1185447.8631824665;Glaubenbielen, Parkplatz;0;0;1;0;0;1680;0
8508684;2651514.510604386;1186302.865015485;Mörlialp;0;0;1;0;0;1680;0
8508691;2651575.6324723475;1201748.957336323;Finsterwald LU, alte Post;0;0;16;0;0;105;0
8508692;2652446.630972446;1200753.9554124125;Gfellen;0;0;16;0;0;105;0
8508695;2617334.377677709;1221703.2228121734;Grasswil, Post;0;0;61;0;0;0;5
8508696;2615405.4393609874;1234798.288271166;Rumisberg, Bären;0;0;61;0;0;0;5
8508697;2650422.4766317885;1178073.805830298;Brienzwiler, Banholzfluh;0;0;34;0;0;0;5
8508698;2648915.478244877;1177970.8230393652;Ballenberg West, Museum;0;0;35;0;0;0;5
8508699;2650260.472062637;1177811.8027758056;Ballenberg Ost, Museum;0;0;8;0;0;210;0
8508700;2621973.416948647;1224761.2460654713;Thörigen, Post;0;0;28;0;0;0;5
8508702;2617417.380114074;1222645.249126847;Seeberg BE, Stalderhof;0;0;31;0;0;0;5
8508703;2635216.4232897116;1189598.987910123;Marbach LU, Post;0;0;43;0;0;0;5
8508704;2633822.4091082495;1187735.9783841223;Marbach LU, Untergasse;0;0;32;0;0;0;5
8508706;2635281.344137532;1184847.918456587;Bumbach, Alpenrose;0;0;16;0;0;105;0
8508707;2643948.506531367;1195412.910168987;Flühli LU, Krutacher;0;0;30;0;0;0;5
8508708;2647517.6621457324;1224282.0761876425;Mauensee, Dorf;0;0;47;0;0;0;5
8508709;2669292.7164401733;1203581.8686641455;Stansstad, Abzw. Fürigen;0;0;20;0;0;84;0
8508710;2672507.699321292;1203305.8413371237;Ennetbürgen, Flugplatz;0;0;66;0;0;0;5
8508712;2673286.7071131985;1203773.8409521466;Ennetbürgen, Riedmatt;0;0;66;0;0;0;5
8508713;2671904.702792684;1201949.8217267531;Stans, Kreuzstrasse;0;0;100;0;0;16.8;4
8508714;2605029.303335579;1220104.3161441928;Aetingen, Post;0;0;24;0;0;70;0
8508715;2599380.2085845782;1216956.2946124123;Balm b. Messen, Wendeplatz;0;0;25;0;0;67.2;0
8508716;2603400.310800021;1218700.32234031;Unterramsern, Post;0;0;24;0;0;70;0
8508717;2604164.3191363267;1217487.3258085956;Limpach, Post;0;0;19;0;0;88.42;0
8508718;2602919.3030462964;1216607.3013035185;Mülchi, Spritzenhaus;0;0;19;0;0;88.42;0
8508719;2601950.2781232833;1218206.300049451;Oberramsern;0;0;24;0;0;70;0
8508720;2602200.2922313903;1215100.2789856803;Brunnenthal, Dorf;0;0;22;0;0;76.36;0
8508721;2602590.151975551;1211139.145018728;Zuzwil BE, Dorfplatz;0;0;30;0;0;0;5
8508722;2605466.1894965786;1211899.2021641291;Jegenstorf, Rotonda;0;0;38;0;0;0;5
8508725;2674592.7177695776;1193519.7666897944;Oberrickenbach, alte Post;0;0;16;0;0;105;0
8508726;2652429.5550781437;1193772.9155216827;Langis;0;0;8;0;0;210;0
8508727;2674852.71725711;1193934.7625260889;Oberrickenbach, Talstat. LFCH;0;0;13;0;0;129.23;0
8508728;2678480.739998009;1202574.818799151;Beckenried, Nidwaldnerhof;0;0;104;0;0;16.15;4
8508729;2676366.714672389;1202902.8181657249;Buochs, Hotel Postillon;0;0;104;0;0;16.15;4
8508730;2668337.726170992;1201016.8546007867;Ennetmoos, Allweg;0;0;45;0;0;0;5
8508731;2670277.7192068957;1203863.8646770818;Obbürgen, alte Post;0;0;20;0;0;84;0
8508732;2668541.7232930553;1202223.860109598;Stansstad, Abzw. Rotzloch;0;0;29;0;0;0;5
8508733;2666100.72912235;1198499.9037456554;St. Jakob (Ennetmoos);0;0;67;0;0;0;5
8508734;2669241.723815101;1201303.8391571473;Stans, St. Josef;0;0;45;0;0;0;5
8508735;2682778.7775897994;1201385.72636728;Emmetten, Sagendorf;0;0;37;0;0;0;5
8508736;2687200.6740017235;1202451.7398892355;Seelisberg, Tanzplatz;0;0;37;0;0;0;5
8508737;2636315.471212468;1192514.0040695996;Wiggen, Hilfernstrasse;0;0;43;0;0;0;5
8508738;2635967.4435782135;1191425.998562123;Marbach LU, Neugaden;0;0;43;0;0;0;5
8508739;2635429.4287817017;1190370.9943017391;Marbach LU, Ey;0;0;43;0;0;0;5
8508740;2655658.481817864;1178347.7737170835;Hasliberg Hohfluh, Wetterhorn;0;0;27;0;0;62.22;0
8508741;2657198.468490293;1177649.7672995466;Hasliberg Hohfluh, Weisstannen;0;0;30;0;0;0;5
8508742;2658448.4243581574;1176335.7479984662;Hasliberg Goldern, Sandhubel;0;0;32;0;0;0;5
8508743;2661023.5947664403;1191155.8390497514;Sachseln, Dorf;0;0;22;0;0;76.36;0
8508744;2661021.5923443795;1190758.8365654484;Sachseln, Steinen;0;0;22;0;0;76.36;0
8508745;2661484.5970384055;1191101.8362739931;Sachseln, Felsenheim;0;0;22;0;0;76.36;0
8508746;2661738.6005396745;1191321.8356209903;Flüeli-Ranft, Chilchweg;0;0;22;0;0;76.36;0
8508747;2662409.612075529;1191972.8346674205;Flüeli-Ranft, Kehrwäldli;0;0;22;0;0;76.36;0
8508748;2662996.6159441867;1191928.8291152255;Flüeli-Ranft, Z'Mos;0;0;22;0;0;76.36;0
8508749;2663277.617044063;1191768.8254865813;Flüeli-Ranft, St. Dorothea;0;0;22;0;0;76.36;0
8508750;2617228.2098427494;1198228.9845603285;Arni BE, Dorf;0;0;20;0;0;84;0
8508751;2616119.1850056374;1198116.9793387742;Arnisäge BE, Post;0;0;20;0;0;84;0
8508752;2645785.4093724666;1174342.84105468;Axalp, Sportbahnen;0;0;8;0;0;210;0
8508753;2598680.158775335;1211476.186554743;Dieterswil, Dorf;0;0;38;0;0;0;5
8508754;2658654.74602276;1206820.9292783106;Eigenthal, Eigenthalerhof;0;0;22;0;0;76.36;0
8508755;2681963.774253738;1201156.7414820793;Emmetten, Post;0;0;53;0;0;0;5
8508757;2635734.4656117638;1201865.0033176225;Fankhaus (Trub), Schulhaus;0;0;25;0;0;67.2;0
8508758;2663330.6161271636;1191504.8231894218;Flüeli-Ranft, Dorf;0;0;22;0;0;76.36;0
8508759;2643954.495238102;1192698.9433268053;Flühli LU, Post;0;0;30;0;0;0;5
8508760;2669795.5345738633;1176681.690822758;Gadmen, Post;0;0;20;0;0;84;0
8508763;2665148.517811774;1167409.6501263261;Guttannen, Post;0;0;18;0;0;93.33;0
8508765;2656149.4784149067;1178072.7690782219;Hasliberg Hohfluh, Post;0;0;31;0;0;0;5
8508766;2656829.468063729;1177627.7644891138;Hasliberg Hohfluh,Privatklinik;0;0;30;0;0;0;5
8508767;2660443.477304398;1173013.6861635132;Innertkirchen, Post;0;0;30;0;0;0;5
8508768;2637941.367912935;1183583.9070416663;Kemmeriboden;0;0;16;0;0;105;0
8508769;2663700.642642043;1194762.8519539766;Kerns, Post;0;0;86;0;0;19.53;4
8508770;2635142.420496211;1189242.9845559385;Marbach LU, Dorf;0;0;43;0;0;0;5
8508771;2664890.591345726;1187396.7835688835;Melchtal, Post;0;0;26;0;0;64.62;0
8508772;2642472.5435939524;1210092.995290181;Menzberg, Dorfplatz;0;0;16;0;0;105;0
8508773;2600349.2317927056;1215553.2414772515;Messen, Post;0;0;66;0;0;0;5
8508775;2665634.5490542185;1174745.6805255532;Nessental, Dorf;0;0;20;0;0;84;0
8508776;2607657.3138799006;1234808.34330485;Oberbalmberg, Kurhaus;0;0;12;0;0;140;0
8508777;2597906.1661112206;1212359.2040002495;Rapperswil BE, Post;0;0;38;0;0;0;5
8508778;2658945.4087801357;1175996.7335108207;Hasliberg Reuti, Dorf;0;0;32;0;0;0;5
8508779;2610994.134965401;1196413.9592088012;Richigen, Dorf;0;0;28;0;0;0;5
8508780;2644783.5738015263;1206834.9894495092;Romoos, Post;0;0;22;0;0;76.36;0
8508782;2598903.1837945613;1215202.220361873;Ruppoldsried, Dorfplatz;0;0;32;0;0;0;5
8508784;2632275.319205241;1186347.941079015;Schangnau, Post;0;0;32;0;0;0;5
8508785;2613037.1351756286;1195555.9380895107;Schlosswil, Dorf;0;0;24;0;0;70;0
8508786;2596380.2345646643;1217679.3324904535;Schnottwil, Post;0;0;106;0;0;15.85;4
8508787;2655851.691840672;1207248.943342579;Schwarzenberg LU, Rössli;0;0;29;0;0;0;5
8508789;2645471.5168303256;1185792.9079012321;Sörenberg, Post;0;0;30;0;0;0;5
8508790;2658894.607584562;1193107.8570146735;Stalden (Sarnen), Post;0;0;24;0;0;70;0
8508791;2670494.5338622155;1176772.6947581016;Gadmen, Obermaad;0;0;20;0;0;84;0
8508793;2633356.422587968;1198895.9933626356;Trub, Dorf;0;0;36;0;0;0;5
8508795;2657963.4653279264;1177554.770821295;Hasliberg Wasserwendi, Dorf;0;0;30;0;0;0;5
8508796;2597039.166571092;1214727.2322931963;Wengi b. Büren, Dorfplatz;0;0;49;0;0;0;5
8508797;2678903.7400647136;1202261.813168191;Beckenried, Post;0;0;114;0;0;14.74;4
8508798;2674850.6935345894;1202999.8198079464;Buochs, Post;0;0;104;0;0;16.15;4
8508799;2674175.721451047;1204224.8323020614;Ennetbürgen, Post;0;0;66;0;0;0;5
8508850;2602700.1641454077;1212157.1548454221;Iffwil, Strücki;0;0;30;0;0;0;5
8508851;2659888.60539935;1192490.852534067;Wilen (Sarnen);0;0;26;0;0;64.62;0
8508852;2657399.57925121;1190512.8460522746;Oberwilen, Forst;0;0;26;0;0;64.62;0
8508853;2659585.6012011683;1192098.8496121482;Oberwilen, Wilerbad;0;0;26;0;0;64.62;0
8508854;2664167.562150239;1183816.766995918;Stöckalp;0;0;21;0;0;80;0
8508855;2664018.6405033562;1194451.8462701768;Kerns, Chäli-Burgflue;0;0;28;0;0;0;5
8508856;2659900.615747304;1193639.861928868;Stalden (Sarnen), Geren;0;0;24;0;0;70;0
8508857;2658067.4428790957;1176776.75875943;Hasliberg Goldern, Post;0;0;32;0;0;0;5
8508862;2623705.4796209848;1236819.2751988901;Kestenholz, Dörfli;0;0;72;0;0;0;5
8508864;2682589.6263657794;1195067.721103408;Isenthal, Seilbahn St. Jakob;0;0;12;0;0;140;0
8508865;2644099.490063365;1186654.9166521572;Sörenberg, Skilift Rischli;0;0;29;0;0;0;5
8508866;2664150.6252314025;1192031.8230070162;St. Niklausen OW, alte Post;0;0;27;0;0;62.22;0
8508867;2647382.4950715215;1184275.910772333;Sörenberg, Rothornbahn;0;0;19;0;0;88.42;0
8508868;2634729.338662031;1184882.9211560776;Bumbach, Skilift;0;0;22;0;0;76.36;0
8508869;2636297.498919932;1212245.0375903428;Luthern Dorf, Post;0;0;10;0;0;168;0
8508870;2636177.53100969;1214986.036492775;Hofstatt, Post;0;0;10;0;0;168;0
8508871;2592623.182531859;1213399.31963932;Ammerzwil BE, Dorf;0;0;19;0;0;88.42;0
8508872;2594149.174586299;1212832.285926726;Grossaffoltern, Post;0;0;26;0;0;64.62;0
8508873;2592518.2564575104;1217208.380041194;Büetigen, Dorf;0;0;26;0;0;64.62;0
8508874;2594247.264587005;1217496.369990959;Diessbach bei Büren, Post;0;0;26;0;0;64.62;0
8508875;2634841.4202487776;1188896.9842704951;Marbachegg, Talstation;0;0;43;0;0;0;5
8508876;2633074.3248274326;1185687.9344158971;Schangnau, Waldegg;0;0;22;0;0;76.36;0
8508878;2657810.459801544;1177359.7666092347;Hasliberg Wasserwendi, Twing;0;0;60;0;0;0;5
8508880;2617916.225420549;1198193.9853869511;Arni BE, Matte;0;0;5;0;0;336;0
8508881;2603041.2840017234;1214908.285302399;Etzelkofen, Dorf;0;0;22;0;0;76.36;0
8508882;2634690.5651059444;1230783.1778260693;Pfaffnau, Post;0;0;40;0;0;0;5
8508883;2633840.5560016814;1228975.1754768395;Roggliswil, Post;0;0;39;0;0;0;5
8508884;2617771.3049075804;1208230.0584813165;Rüegsau, Dorf;0;0;29;0;0;0;5
8508885;2631042.458656167;1218196.118521097;Huttwil, Stadt;0;0;64;0;0;0;5
8508887;2677893.7333891136;1202724.820317308;Beckenried, Niederdorf;0;0;104;0;0;16.15;4
8508888;2605657.3080180776;1220943.326423352;Kyburg Bad;0;0;24;0;0;70;0
8508890;2612788.330379337;1220095.2561184529;Koppigen, Post;0;0;65;0;0;0;5
8508892;2611943.295004205;1215943.2459978475;Ersigen, Post;0;0;56;0;0;0;5
8508893;2627189.273891487;1191701.954080739;Eggiwil, Dorf;0;0;42;0;0;0;5
8508894;2606770.1538987504;1207546.1171823845;Bäriswil BE, Brunnen;0;0;64;0;0;0;5
8508896;2670610.7190099205;1201259.8165417134;Stans, Bahnhof;0;0;208;0;0;8.08;3
