Haltestellen_No;Y_Koord;X_Koord;Name;Bahnknoten;Bahnlinie_Anz;TramBus_Anz;Seilbahn_Anz;A_Intervall;B_Intervall;Hst_Kat
8503722;2698226.727306417;1218267.8624383712;Trachslau, alte Post;0;0;25;0;0;67.2;0
8503723;2697863.7236387106;1217425.8463507209;Trachslau, Kirche;0;0;25;0;0;67.2;0
8503724;2697426.709663751;1215906.8469700438;Alpthal, Eigen;0;0;25;0;0;67.2;0
8503725;2696784.690801484;1213178.8260252913;Alpthal, Malosen;0;0;25;0;0;67.2;0
8503726;2698954.7948387717;1222045.8562210272;Bennau, Schnabelsberg;0;0;43;0;0;39.07;5
8503727;2698282.7459486932;1222424.8857086;Bennau, Burgeren;0;0;15;0;0;112;0
8503728;2696695.7591069555;1222615.919581465;Bennau, Wettertannen;0;0;15;0;0;112;0
8503730;2700545.7969758874;1222912.8988287435;Einsiedeln, Badeanstalt;0;0;20;0;0;84;0
8503731;2701971.801882946;1223426.8507644956;Egg SZ, Schlapprig;0;0;20;0;0;84;0
8503732;2702433.757747925;1223199.8296386336;Egg SZ, Langrüti;0;0;40;0;0;42;5
8503733;2701802.8114448963;1224277.9113649123;Egg SZ, Post;0;0;20;0;0;84;0
8503734;2702644.7858566516;1221813.9005139829;Willerzell, Grüene Aff;0;0;20;0;0;84;0
8503735;2700850.753364428;1220625.8589633207;Einsiedeln, Birchli/Sternen;0;0;89;0;0;18.88;4
8503736;2701025.713204439;1220466.8165813629;Einsiedeln, Birchli/Stollern;0;0;89;0;0;18.88;4
8503737;2702796.7416164875;1220759.86306826;Willerzell, Kirche;0;0;62;0;0;27.1;5
8503738;2701486.761299097;1219213.8482934486;Gross, Ebenau;0;0;47;0;0;35.74;5
8503739;2702905.741731185;1217282.794001267;Euthal, Steinbach;0;0;47;0;0;35.74;5
8503740;2703719.748987909;1217401.8632493885;Euthal, Ruostel;0;0;67;0;0;25.07;5
8503741;2704795.7131908857;1216361.8128245927;Euthal, Höhport;0;0;67;0;0;25.07;5
8503742;2706172.7056933567;1214646.8153614916;Studen SZ, Dörfli;0;0;20;0;0;84;0
8503743;2707161.714327922;1213482.7684730322;Studen SZ, Ochsenboden;0;0;14;0;0;120;0
8503744;2704358.7468986735;1215108.7897270096;Euthal, Rüti;0;0;47;0;0;35.74;5
8503745;2703500.738725111;1211674.864921018;Unteriberg, Waag;0;0;12;0;0;140;0
8503746;2702604.7093084822;1212410.7792212227;Unteriberg, Jessenenbrücke;0;0;33;0;0;50.91;5
8503747;2699755.718652229;1221614.9104184466;Horgenberg b. Einsied., Tanks.;0;0;20;0;0;84;0
8503748;2714147.79847971;1229151.8204128277;Tuggen, Linthhof;0;0;54;0;0;31.11;5
8503749;2710729.7884295243;1225536.8177760532;Siebnen, Mühle;0;0;28;0;0;60;5
8503750;2696100.69965845;1210874.8501893275;Brunni SZ, Talstation LBH;0;0;25;0;0;67.2;0
8503751;2713803.8036090923;1237259.815828018;Wald ZH, Faltigberg;0;0;28;0;0;60;5
8503752;2688809.8089944003;1230130.86694065;Hirzel, Post;0;0;59;0;0;28.47;5
8503753;2704129.6700109215;1208588.8587164045;Hoch-Ybrig, Talst. Weglosen;0;0;12;0;0;140;0
8503754;2687089.844074507;1233513.8524739586;Horgenberg, Wührenbach;0;0;31;0;0;54.19;5
8503755;2712421.7102539246;1218235.8477394844;Innerthal, Post;0;0;28;0;0;60;5
8503757;2702043.7158693457;1210769.7949993007;Oberiberg, Neuseewen;0;0;33;0;0;50.91;5
8503758;2691387.835097125;1227753.882797021;Schönenberg ZH, Post;0;0;80;0;0;21;5
8503759;2703487.710300796;1212888.8111116905;Unteriberg, Post;0;0;45;0;0;37.33;5
8503760;2710753.7298293477;1220151.809243227;Vorderthal, Post;0;0;28;0;0;60;5
8503761;2699175.8430541996;1227076.9090481661;Feusisberg, Gemeindehaus;0;0;41;0;0;40.98;5
8503763;2717814.806326521;1238240.777488157;Atzmännig, Schutt;0;0;30;0;0;56;5
8503767;2663904.9265467706;1260105.0583269836;Nussbaumen AG, Landschreiber;0;0;223;0;0;7.53;3
8503768;2721917.7702249475;1231263.8144778486;Rieden SG, Post;0;0;30;0;0;56;5
8503769;2720000.7183487383;1232349.7863900524;Gommiswald, Post;0;0;78;0;0;21.54;5
8503770;2720253.7791312938;1233318.8029036545;Uetliburg SG, Säge;0;0;56;0;0;30;5
8503771;2681900.1022604182;1263052.9070652386;Bülach, Kaserne;0;0;66;0;0;25.45;5
8503772;2683226.093557948;1262999.930662309;Bülach, Mettmenriet;0;0;96;0;0;17.5;4
8503775;2704576.7802000074;1216962.8509560495;Euthal, Schulhaus;0;0;67;0;0;25.07;5
8503776;2661366.9085282222;1261317.1231648305;Untersiggenthal, Mühleweg;0;0;249;0;0;6.75;3
8503777;2661968.9077452244;1261144.0380677064;Untersiggenthal, Spiracher;0;0;246;0;0;6.83;3
8503778;2661874.882787293;1260125.0890290453;Turgi, Wil;0;0;112;0;0;15;4
8503779;2663099.8945102813;1260623.034063304;Kirchdorf AG, Landstrasse;0;0;161;0;0;10.43;4
8503780;2660008.036643341;1268557.17154007;Kleindöttingen, Eien;0;0;39;0;0;43.08;5
8503781;2683426.0924267746;1262199.9976614472;Bachenbülach, alte Post;0;0;93;0;0;18.06;4
8503782;2680726.0376192946;1262474.9784215519;Höri, Gemeindehaus;0;0;67;0;0;25.07;5
8503783;2678051.08040567;1262974.927200925;Neerach, Post;0;0;99;0;0;16.97;4
8503784;2680276.0898954524;1262574.9341307953;Höri, Niederhöri;0;0;33;0;0;50.91;5
8503786;2677426.0714861695;1264650.0314305513;Stadel b. N., Zentrum;0;0;123;0;0;13.66;4
8503787;2680526.0781599786;1262474.9197944982;Höri, Post;0;0;33;0;0;50.91;5
8503788;2683926.044627759;1260774.9218226662;Winkel, Zentrum;0;0;74;0;0;22.7;5
8503790;2717863.756222372;1231358.8221266868;Uznach, Spital Ost;0;0;28;0;0;60;5
8503791;2684625.871822667;1238174.892510071;Thalwil, Ebnet;0;0;100;0;0;16.8;4
8503792;2700960.9085416747;1250159.8358520067;Russikon, Post;0;0;80;0;0;21;5
8503795;2691966.8418626697;1232197.8791601607;Wädenswil, Hangenmoos;0;0;170;0;0;9.88;3
8503797;2693228.807107029;1230554.7761823344;Wädenswil, Sandhof;0;0;73;0;0;23.01;5
8503798;2693625.8577947705;1231674.8140634508;Wädenswil, Bahnhof;0;0;804;0;0;2.09;2
8503799;2666160.9283691333;1258880.024042362;Ennetbaden, Schützenhaus;0;0;170;0;0;9.88;3
8503850;2683101.038462688;1263374.908288994;Bülach, Untertor;0;0;168;0;0;10;4
8503852;2704525.823903234;1247299.7934385382;Hittnau, Sonne;0;0;59;0;0;28.47;5
8503853;2681076.0657763085;1264174.989714874;Hochfelden, Post;0;0;73;0;0;23.01;5
8503854;2677776.047798989;1265824.980606229;Windlach, Kreuz;0;0;56;0;0;30;5
8503855;2687667.841587823;1235175.8757811084;Horgen, Bahnhof;0;0;428;0;0;3.93;2
8503856;2683502.0807219376;1263521.0007812635;Bülach, Kantonsschule;0;0;46;0;0;36.52;5
8503857;2684576.0207666443;1259749.9139988257;Winkel, Bühlhof;0;0;74;0;0;22.7;5
8503859;2702611.7788531743;1228575.7893331002;Pfäffikon SZ, Seedamm-Center;0;0;128;0;0;13.13;4
8503860;2678013.030268279;1261655.9611469242;Riedt b. Neerach, Riedacher;0;0;38;0;0;44.21;5
8503861;2697000.679602488;1214099.861375007;Alpthal, Post;0;0;25;0;0;67.2;0
8503862;2682825.8769060923;1237949.8949004475;Langnau a.A.,Schwerzi-Wildpark;0;0;27;0;0;62.22;0
8503863;2688870.8086212715;1231806.8603337023;Horgen, Hanegg;0;0;28;0;0;60;5
8503864;2692165.8354554824;1228348.8501126557;Schönenberg ZH, Mühlestalden;0;0;73;0;0;23.01;5
8503865;2692225.8071867153;1226347.8142212632;Hütten, Segel;0;0;58;0;0;28.97;5
8503866;2691424.8236990077;1232477.832594205;Wädenswil, Winterberg;0;0;169;0;0;9.94;3
8503867;2688776.812114878;1231279.8559868247;Horgen, Enderholz;0;0;28;0;0;60;5
8503868;2691601.8371057143;1229742.8166385547;Wädenswil, Gisenrüti;0;0;14;0;0;120;0
8503869;2692505.871109006;1230608.8680804705;Wädenswil, Herrlisberg;0;0;14;0;0;120;0
8503870;2701316.6926657245;1210047.7889255902;Hoch-Ybrig, Talst. Laucheren;0;0;20;0;0;84;0
8503871;2679906.0351273045;1262042.956564747;Höri, Oberhöri Nord;0;0;53;0;0;31.7;5
8503872;2697318.87821755;1245847.8086731776;Uster, Reithalle;0;0;196;0;0;8.57;3
8503873;2698779.9227300524;1246520.8134285747;Wermatswil, Post;0;0;56;0;0;30;5
8503874;2684851.1369560375;1267349.882858068;Teufen ZH, Unterteufen;0;0;37;0;0;45.41;5
8503875;2665250.902180259;1259500.0565642684;Rieden AG, Limmatsteg;0;0;112;0;0;15;4
8503877;2661419.93427126;1260440.0316093443;Turgi, Bahnhof;0;0;84;0;0;20;5
8503879;2669326.9235859686;1247249.815516613;Widen, Imbismatt;0;0;118;0;0;14.24;4
8503880;2665592.018750604;1264932.0478395415;Endingen, Israelit. Friedhof;0;0;109;0;0;15.41;4
8503881;2662923.9042511308;1253480.968411577;Mellingen, Meierhofer;0;0;42;0;0;40;5
8503882;2670359.1019325033;1267494.0218729342;Mellstorf, Dorf;0;0;42;0;0;40;5
8503883;2670869.0478228857;1266530.0260388146;Siglistorf, Gemeindehaus;0;0;43;0;0;39.07;5
8503884;2669566.1055304096;1267740.0541192985;Wislikofen, Dorf;0;0;42;0;0;40;5
8503885;2679526.0490914164;1259574.9320563644;Niederhasli, Adlibogen;0;0;33;0;0;50.91;5
8503886;2660902.8613406704;1260191.0692451184;Gebenstorf, Waldheim;0;0;112;0;0;15;4
8503887;2682468.8841127153;1237582.8866512007;Langnau am Albis,Oberrenggstr.;0;0;27;0;0;62.22;0
8503890;2652147.8234728575;1258816.1198926815;Bözberg, Gallenkirch;0;0;22;0;0;76.36;0
8503891;2652313.788345527;1258000.1210319893;Bözberg, Linn;0;0;42;0;0;40;5
8503892;2689140.822032335;1232573.8986027148;Horgen, Arn;0;0;28;0;0;60;5
8503895;2687792.8424341036;1232129.8556431092;Hirzel, Widenbach;0;0;15;0;0;112;0
8503896;2686895.878874453;1234169.9258049172;Horgenberg, Moorschwand;0;0;31;0;0;54.19;5
8503897;2689683.8683805787;1228948.8061524068;Schönenberg ZH, Müsli;0;0;23;0;0;73.04;0
8503898;2687739.8571118955;1233902.9104610598;Horgen, Stotzweid/Feller;0;0;35;0;0;48;5
8503899;2688549.872371949;1233349.8516116973;Horgen, Waldegg;0;0;115;0;0;14.61;4
8503950;2691541.22368189;1293384.6668586023;Altdorf SH, Dorf;0;0;12;0;0;140;0
8503951;2687860.1722368356;1294166.7309587405;Bargen SH, Dorf;0;0;43;0;0;39.07;5
8503952;2691253.1112479786;1278735.7999793997;Benken ZH, Dorf;0;0;48;0;0;35;5
8503953;2692841.1728592175;1292071.7146779161;Bibern SH, Post;0;0;21;0;0;80;0
8503954;2700820.9473764026;1286024.655282958;Buch SH, Dorf;0;0;30;0;0;56;5
8503955;2691081.155717664;1290314.6484702479;Büttenhardt, Dorf;0;0;47;0;0;35.74;5
8503957;2696061.152957095;1284829.5912604204;Dörflingen, Post;0;0;45;0;0;37.33;5
8503958;2690426.148538957;1282849.6394403158;Feuerthalen, Zentrum Kohlfirst;0;0;56;0;0;30;5
8503959;2689426.1377041545;1282949.7027241748;Flurlingen, AROVA;0;0;56;0;0;30;5
8503962;2686071.180445571;1287619.7034040408;Hemmental, Gehren;0;0;39;0;0;43.08;5
8503963;2692816.1766792657;1293199.681159915;Hofen SH, Dorf;0;0;12;0;0;140;0
8503964;2692421.1721280585;1290134.6914476107;Lohn SH, Dorf;0;0;47;0;0;35.74;5
8503965;2687826.1707851957;1290519.7280652327;Merishausen, Brunngasse;0;0;43;0;0;39.07;5
8503966;2691716.2164664124;1292674.6336645265;Opfertshofen SH, Dorf;0;0;61;0;0;27.54;5
8503967;2691641.1698081493;1282649.6577306772;Schaffhausen, Rheinhalde Mitte;0;0;59;0;0;28.47;5
8503968;2688201.1800959473;1286249.6617282147;Schaffhausen, Sommerhalde;0;0;39;0;0;43.08;5
8503969;2688550.1669778354;1285957.6388515786;Schaffhausen, Sommerwies;0;0;208;0;0;8.08;3
8503970;2691711.1521573584;1288399.7092610847;Stetten SH, Vorderdorf;0;0;44;0;0;38.18;5
8503971;2689826.1693089344;1280749.6879019514;Uhwiesen, Kapelle;0;0;56;0;0;30;5
8503972;2688292.8526030174;1231123.8724458357;Hirzel, Wolfisbühl;0;0;31;0;0;54.19;5
8503973;2724075.747469382;1217324.7258473597;Mollis, Post;0;0;30;0;0;56;5
8503974;2720563.7537186416;1234534.7264493566;Ricken SG, Bildhaus;0;0;29;0;0;57.93;5
8503975;2722380.7472275584;1236969.7390429096;Wattwil, Hinterer Hummelwald;0;0;28;0;0;60;5
8503976;2724280.7410317333;1238439.7470430604;Wattwil, Vorderer Hummelwald;0;0;28;0;0;60;5
8503977;2723370.750122145;1237729.7378688715;Wattwil, Mittlerer Hummelwald;0;0;28;0;0;60;5
8503978;2721525.7808327544;1235849.7206834953;Ricken SG, Post;0;0;68;0;0;24.71;5
8503979;2721218.736200782;1235011.7679044798;Ricken SG, Rittmarren;0;0;26;0;0;64.62;0
8503980;2717800.8060763446;1234699.7808778465;Steg SG (Gebertingen);0;0;45;0;0;37.33;5
8503981;2720572.760367831;1233225.745046614;Uetliburg SG, Birkenhalde;0;0;55;0;0;30.55;5
8503982;2719370.7553960364;1234459.8104763401;Gebertingen, Freudwil;0;0;28;0;0;60;5
8503983;2725550.7494422668;1240149.7776443013;Wattwil, Tüetlisberg;0;0;28;0;0;60;5
8503984;2729770.7635968677;1239981.7877552675;Hemberg, Schlatt;0;0;24;0;0;70;0
8503986;2728300.7303792434;1239949.7089022293;Heiterswil, alte Post;0;0;28;0;0;60;5
8503987;2726655.7913308465;1240108.7572204294;Wattwil, Eggberg;0;0;28;0;0;60;5
8503988;2697850.870745438;1247913.820696534;Freudwil, Im Dörfli;0;0;28;0;0;60;5
8503989;2684800.989748999;1259399.8559381324;Winkel, Oberrüti;0;0;74;0;0;22.7;5
8503990;2690548.8754335213;1231919.8068522317;Wädenswil, Neubühl;0;0;56;0;0;30;5
8503991;2714022.8334838552;1234177.8090077646;Bürg;0;0;30;0;0;56;5
8503994;2721436.7927024607;1231881.807243149;Rieden SG, Freigaden;0;0;30;0;0;56;5
8503995;2715460.8012261977;1235823.7465223651;Goldingen, Oberdorf;0;0;30;0;0;56;5
8503996;2720094.766533223;1230409.766987919;Kaltbrunn, Dorf;0;0;56;0;0;30;5
8503998;2718770.7494827444;1230874.795215352;Kaltbrunn, Fischhausen;0;0;56;0;0;30;5
8503999;2715112.816312015;1235901.7243860192;Goldingen, Egligen;0;0;58;0;0;28.97;5
8504000;2540089.6261398415;1151784.45617196;Pully-Nord;0;56;0;0;30;0;4
8504003;2543256.640807272;1151205.4381519512;Bossière;0;56;0;0;30;0;4
8504007;2549880.6784778256;1150996.4289356736;Moreillon;0;28;0;0;60;0;5
8504010;2541648.60318379;1151592.4696242986;La Conversion;0;56;0;0;30;0;4
8504011;2545033.6548539917;1149766.3546240646;Grandvaux;0;56;0;0;30;0;4
8504012;2548334.671514257;1149391.450430753;Puidoux-Chexbres;0;116;0;0;14.48;0;3
8504013;2549309.6552596125;1147962.3971022284;Chexbres-Village;0;28;0;0;60;0;5
8504014;2553918.633032133;1154784.3949767346;Palézieux;1;206;0;0;8.16;0;1
8504015;2553667.709590961;1146506.3562322767;Vevey-Funi;0;28;0;0;60;0;5
8504016;2553199.6826445092;1156400.3840646732;Palézieux-Village;0;28;0;0;60;0;5
8504017;2552225.627221379;1157885.3888060784;Châtillens;0;28;0;0;60;0;5
8504018;2551921.6490137265;1162322.342832944;Ecublens-Rue;0;28;0;0;60;0;5
8504020;2553884.626459768;1158095.3518684118;Oron;0;4;0;0;420;0;0
8504021;2554916.559908186;1163525.3283001292;Vauderens;0;4;0;0;420;0;0
8504022;2557530.645173478;1167382.3129522516;Siviriez;0;4;0;0;420;0;0
8504023;2559702.6718367226;1171501.1861971668;Romont;1;197;0;0;8.53;0;1
8504024;2563455.719076937;1174487.194175771;Villaz-St-Pierre;0;55;0;0;30.55;0;4
8504025;2566515.766012973;1177651.0712591084;Chénens;0;56;0;0;30;0;4
8504026;2569142.6894483995;1177860.0890366726;Cottens;0;56;0;0;30;0;4
8504027;2571460.7688284805;1179498.095477527;Neyruz;0;56;0;0;30;0;4
8504028;2571235.768300147;1181342.1346490493;Rosé;0;56;0;0;30;0;4
8504029;2573862.777509655;1182031.0741183644;Matran;0;56;0;0;30;0;4
8504030;2575394.79694757;1182124.1557854207;Villars-sur-Glâne;0;56;0;0;30;0;4
8504040;2552850.668142308;1146754.3987485133;Corseaux-Cornalles;0;28;0;0;60;0;5
8504060;2555082.65308001;1152887.3566746144;Bossonnens;0;55;0;0;30.55;0;4
8504061;2556841.6336485767;1152664.3137183052;Remaufens;0;55;0;0;30.55;0;4
8504062;2558574.6112587964;1152903.3209797041;Châtel-St-Denis;0;66;0;0;25.45;0;4
8504063;2560771.6286379984;1158136.19262928;Semsales;0;39;0;0;43.08;0;5
8504064;2560624.5775096156;1159713.1975422688;La Verrerie;0;39;0;0;43.08;0;5
8504065;2565633.6207914655;1163205.135159167;Vaulruz-Sud;0;41;0;0;40.98;0;5
8504066;2567945.6743269376;1163053.1136046133;Vuadens-Sud;0;40;0;0;42;0;5
8504067;2571316.583424977;1161988.1885022966;La Tour-Village;0;28;0;0;60;0;5
8504068;2571831.635008452;1161542.189936782;Epagny;0;28;0;0;60;0;5
8504069;2573384.6679868293;1161360.2021507917;Les Marches;0;28;0;0;60;0;5
8504070;2569592.5911741694;1148363.1626690915;Montbovon;1;56;0;0;30;0;3
8504071;2570365.6891610953;1150748.1424652922;Lessoc;0;28;0;0;60;0;5
8504072;2570591.6522765486;1151920.160679931;Albeuve;0;28;0;0;60;0;5
8504073;2571068.6896863505;1153069.1799733685;Neirivue;0;28;0;0;60;0;5
8504074;2571949.6354280314;1154789.0607569632;Grandvillard;0;28;0;0;60;0;5
8504075;2572903.6548676193;1157186.1268836053;Enney;0;28;0;0;60;0;5
8504076;2573007.6665473343;1158071.0982939515;Estavannens;0;28;0;0;60;0;5
8504077;2571993.627610089;1159103.1393525957;Gruyères;0;28;0;0;60;0;5
8504078;2570960.658641551;1160450.2601701852;Le Pâquier-Montbarry;0;28;0;0;60;0;5
8504079;2571100.589845668;1161665.1838530554;La Tour-de-Trême;0;28;0;0;60;0;5
8504086;2570616.664738676;1163065.1974890805;Bulle;1;127;0;0;13.23;0;2
8504088;2573957.6977592558;1161478.1790160763;Broc-Village;0;28;0;0;60;0;5
8504089;2574769.6551747043;1161627.1003202847;Broc-Fabrique;0;28;0;0;60;0;5
8504090;2559752.653920988;1170858.17710203;Arruffens;0;0;76;0;0;22.11;5
8504091;2561130.6984631782;1172579.1848420997;Romont FR, Electroverre;0;0;26;0;0;64.62;0
8504092;2562491.711545098;1173271.1989851906;Lussy FR, bif.;0;0;26;0;0;64.62;0
8504093;2558720.6599970963;1171158.2671123012;Billens, village;0;0;38;0;0;44.21;5
8504094;2558578.63853983;1166801.2231277213;Chavannes-Les-Forts, village;0;0;6;0;0;280;0
8504095;2566959.7355817966;1172622.1975903148;Villargiroud, village;0;0;22;0;0;76.36;0
8504096;2566732.6810245393;1172925.1646360792;Villargiroud, bif.;0;0;20;0;0;84;0
8504097;2568353.744476232;1172775.163723552;Villarlod, poste;0;0;21;0;0;80;0
8504098;2560567.710768247;1172228.2397140255;Les Chavannes-sous-Romont;0;0;26;0;0;64.62;0
8504099;2572175.762814573;1175306.0883316686;Farvagny-le-Petit;0;0;32;0;0;52.5;5
8504100;2578044.8749756087;1183608.1812257555;Fribourg/Freiburg;1;317;0;0;5.3;0;1
8504101;2581017.9424139434;1188909.0702920097;Düdingen;0;56;0;0;30;0;4
8504102;2585915.0067278654;1190217.1408614411;Schmitten;0;56;0;0;30;0;4
8504103;2590925.0553052197;1193048.1014813823;Flamatt;1;112;0;0;15;0;2
8504104;2593782.015883598;1194838.083306016;Thörishaus Station;0;56;0;0;30;0;4
8504105;2595264.0788214956;1197158.0699254146;Niederwangen;0;112;0;0;15;0;3
8504106;2596695.0972864386;1198489.0227246676;Bern Bümpliz Süd;0;111;0;0;15.14;0;3
8504108;2597524.113848157;1199236.1221169408;Bern Europaplatz;0;56;0;0;30;0;4
8504113;2587954.985228166;1191205.070574774;Wünnewil;0;56;0;0;30;0;4
8504115;2593387.0229245382;1193609.070393961;Thörishaus Dorf;0;111;0;0;15.14;0;3
8504117;2594177.0282600294;1195943.056772598;Oberwangen;0;57;0;0;29.47;0;4
8504120;2551318.694159843;1168734.408784125;Moudon;0;33;0;0;50.91;0;5
8504121;2554385.708084418;1173125.2700653526;Lucens;0;32;0;0;52.5;0;5
8504122;2558412.7545709093;1178773.1900859305;Granges-Marnand;0;28;0;0;60;0;5
8504123;2563506.8555287244;1187235.2334057442;Corcelles-Nord;0;29;0;0;57.93;0;5
8504124;2565431.878759875;1189352.3204351158;Dompierre;0;30;0;0;56;0;5
8504125;2567424.890753039;1190909.2695547617;Domdidier;0;33;0;0;50.91;0;5
8504126;2569685.9355920223;1192686.2236359492;Avenches;0;40;0;0;42;0;5
8504127;2572264.948981792;1195301.1436308655;Faoug;0;30;0;0;56;0;5
8504128;2575379.9478213876;1197195.1625474927;Murten/Morat;1;113;0;0;14.87;0;2
8504129;2578271.0108168386;1200016.235735908;Galmiz;0;40;0;0;42;0;5
8504130;2547177.758702892;1183534.3715200357;Yvonand;0;54;0;0;31.11;0;4
8504131;2550223.5881311973;1185295.2722339123;Cheyres;0;54;0;0;31.11;0;4
8504132;2554563.6596698817;1188324.3276867154;Estavayer-le-Lac;0;54;0;0;31.11;0;4
8504133;2558065.684780496;1185133.2182538502;Cugy FR;0;54;0;0;31.11;0;4
8504134;2561938.8568303664;1185509.1624133575;Payerne;1;123;0;0;13.66;0;2
8504135;2563265.8095856886;1186524.1938821366;Corcelles-Sud;0;52;0;0;32.31;0;4
8504136;2564807.8669223664;1185376.139827091;Cousset;0;52;0;0;32.31;0;4
8504137;2567418.883591156;1186456.1219578015;Léchelles;0;52;0;0;32.31;0;4
8504138;2571573.8276036535;1186826.2530804465;Grolley;0;52;0;0;32.31;0;4
8504139;2574631.8211785206;1185139.1922035369;Belfaux CFF;0;52;0;0;32.31;0;4
8504140;2576746.984005495;1198588.1850107203;Muntelier-Löwenberg;0;83;0;0;20.24;0;4
8504141;2556545.6904234597;1176136.2132493516;Henniez;0;28;0;0;60;0;5
8504142;2560105.740223893;1181109.2208596051;Trey;0;7;0;0;240;0;0
8504144;2540716.760252675;1181513.5394643808;Yverdon-Champ Pittet;0;28;0;0;60;0;5
8504150;2557399.741646622;1181450.1714574203;Ménières, village;0;0;24;0;0;70;0
8504151;2560134.780387999;1183208.081453844;Fétigny, village;0;0;24;0;0;70;0
8504152;2552538.687424536;1179049.350327068;Combremont-le-Grand, village;0;0;35;0;0;48;5
8504153;2551981.7070692093;1177635.2856857083;Combremont-le-Petit, poste;0;0;41;0;0;40.98;5
8504154;2561931.828079756;1182973.1745777647;Vers-chez-Perrin, bif.;0;0;16;0;0;105;0
8504155;2558729.7488468755;1174453.2621217328;Villars-Bramard, village;0;0;18;0;0;93.33;0
8504158;2561824.7842352972;1182400.221970594;Vers-chez-Perrin, Etrabloz;0;0;16;0;0;105;0
8504159;2555663.7388370363;1180673.1861595402;Sassel, village;0;0;24;0;0;70;0
8504162;2549853.659464389;1166037.3881035063;Syens, Champ-du-Chêne;0;0;57;0;0;29.47;5
8504163;2549740.694361751;1163931.43076134;Vucherens, village;0;0;57;0;0;29.47;5
8504164;2549526.684271322;1162846.4319601408;Vulliens, Halte TL;0;0;57;0;0;29.47;5
8504165;2549258.688408731;1161891.4009158895;Carrouge VD, centre;0;0;57;0;0;29.47;5
8504166;2548882.7050922047;1161133.411119537;Mézières VD, station;0;0;41;0;0;40.98;5
8504169;2547398.6704713055;1158191.4647506909;Les Cullayes, village;0;0;28;0;0;60;5
8504171;2542141.5810575997;1156482.463187326;Lausanne, En Marin;0;0;174;0;0;9.66;3
8504172;2543599.6210856973;1154600.4907254083;Savigny, Claie-aux-Moines;0;0;57;0;0;29.47;5
8504173;2545710.659973043;1154387.4730784178;Savigny, centre;0;0;57;0;0;29.47;5
8504176;2538299.5901088347;1153000.4303430964;Lausanne, Tunnel;0;0;606;0;0;2.77;2
8504177;2538189.5967000406;1157177.479804253;Le Mont-s.-Laus., Grand-Mont;0;0;227;0;0;7.4;3
8504178;2538704.6026652823;1159474.5771199623;Cugy VD, poste;0;0;65;0;0;25.85;5
8504180;2583854.062053049;1196597.1631995356;Gammen, Schulhaus;0;0;28;0;0;60;5
8504181;2576089.822948125;1185110.1461627341;Givisiez;0;40;0;0;42;0;5
8504182;2574833.8527632416;1185685.1887202386;Belfaux-Village;0;40;0;0;42;0;5
8504183;2577025.895671896;1188012.1229911693;Pensier;0;40;0;0;42;0;5
8504184;2575896.9211642253;1190787.1421793485;Courtepin;0;40;0;0;42;0;5
8504185;2577984.930551805;1194382.0653103215;Cressier FR;0;39;0;0;43.08;0;5
8504186;2575338.9197374475;1195681.1690376338;Münchenwiler-Courgevaux;0;39;0;0;43.08;0;5
8504188;2575700.013525143;1201500.2250046069;Sugiez;0;28;0;0;60;0;5
8504189;2584510.051337854;1197414.1940069292;Laupenau;0;0;28;0;0;60;5
8504191;2590236.0199243873;1193207.0607325514;Flamatt Dorf;0;56;0;0;30;0;4
8504192;2589424.039320553;1193679.1526067609;Neuenegg;0;56;0;0;30;0;4
8504194;2584713.971894799;1194630.1487137391;Laupen;0;56;0;0;30;0;4
8504197;2583275.009725619;1195464.14969594;Kriechenwil, Schulhaus;0;0;28;0;0;60;5
8504198;2583935.000965606;1195632.195679634;Kriechenwil, Oberdorf;0;0;28;0;0;60;5
8504199;2584982.0107110227;1195403.105689223;Laupen BE, Betagtenzentrum;0;0;28;0;0;60;5
8504200;2539099.7595727784;1181500.5484099416;Yverdon-les-Bains;1;208;0;0;8.08;0;1
8504201;2539187.79054323;1184211.4862747716;Grandson;0;8;0;0;210;0;0
8504203;2545432.683296015;1189109.4504297348;Concise;0;8;0;0;210;0;0
8504204;2548083.6609592447;1192061.432603634;Vaumarcus;0;8;0;0;210;0;0
8504205;2549890.685845344;1194428.488991765;Gorgier-St-Aubin;0;29;0;0;57.93;0;5
8504206;2552253.696184137;1197813.3792922506;Bevaix;0;29;0;0;57.93;0;5
8504208;2554058.735468621;1201107.4189014717;Boudry;0;29;0;0;57.93;0;5
8504209;2555117.720112911;1202010.425869056;Colombier;0;29;0;0;57.93;0;5
8504215;2541977.5794439907;1199318.330698644;Travers;0;46;0;0;36.52;0;4
8504216;2545434.612912175;1200676.4026410568;Noiraigue;0;41;0;0;40.98;0;5
8504217;2549487.6959125926;1201195.3339195058;Champ-du-Moulin;0;37;0;0;45.41;0;5
8504218;2554267.7342685717;1202163.425957255;Bôle;0;37;0;0;45.41;0;5
8504219;2557321.8114704303;1203327.4424248938;Auvernier;0;67;0;0;25.07;0;4
8504220;2559276.762956751;1203794.3719699339;Neuchâtel-Serrières;0;67;0;0;25.07;0;4
8504221;2561746.8067440325;1205197.4811576782;Neuchâtel;1;324;0;0;5.19;0;1
8504222;2565287.854043103;1207159.4587104337;St-Blaise CFF;0;44;0;0;38.18;0;4
8504223;2568438.961522571;1209809.4812126593;Cornaux;0;44;0;0;38.18;0;4
