Haltestellen_No;Y_Koord;X_Koord;Name;Bahnknoten;Bahnlinie_Anz;TramBus_Anz;Seilbahn_Anz;A_Intervall;B_Intervall;Hst_Kat
8508154;2624604.773980953;1232747.1741726305;Aarwangen Schloss;0;46;0;0;36.52;0;4
8508155;2622844.7585377456;1232651.1685382442;Bannwil;0;46;0;0;36.52;0;4
8508157;2620570.738082191;1234175.1764728308;Holzhäusern;0;46;0;0;36.52;0;4
8508158;2619841.7343917415;1234722.182206195;Scharnageln;0;46;0;0;36.52;0;4
8508159;2619412.7364724344;1235023.1838999658;Niederbipp Dorf;0;46;0;0;36.52;0;4
8508161;2627320.7512045936;1231873.235225713;Kaltenherberg;0;56;0;0;30;0;4
8508162;2629068.7301028967;1232113.2456704353;Roggwil Dorf;0;56;0;0;30;0;4
8508163;2630089.8031102554;1231280.218889727;St. Urban;0;56;0;0;30;0;4
8508164;2630099.798535568;1230787.2036420892;St. Urban Ziegelei;0;28;0;0;60;0;5
8508168;2629761.7739054537;1231737.230156029;Roggwil Buchägerten;0;56;0;0;30;0;4
8508172;2630989.81252864;1226711.1215331438;Melchnau, Gjuch;0;0;54;0;0;31.11;5
8508173;2628505.7347538774;1231902.2551239482;Roggwil Schmitten;0;56;0;0;30;0;4
8508174;2626881.763375676;1225685.118679732;Gutenburg;0;55;0;0;30.55;0;4
8508175;2629964.7648961567;1217981.072133567;Huttwil, Fiechten;0;0;29;0;0;57.93;5
8508178;2631765.7948041502;1217682.0426207508;Huttwil, Uech;0;0;36;0;0;46.67;5
8508179;2631408.812788789;1216226.0339953841;Tschäppel;0;0;36;0;0;46.67;5
8508181;2625880.7781111146;1228325.1274931682;Langenthal Süd;0;56;0;0;30;0;4
8508182;2626507.723150669;1226561.109896014;Lotzwil;0;56;0;0;30;0;4
8508183;2627069.7895013457;1224029.1097730296;Madiswil;0;55;0;0;30.55;0;4
8508184;2626687.7818634077;1222686.089258202;Lindenholz;0;55;0;0;30.55;0;4
8508185;2626783.7745556105;1221615.0698685697;Kleindietwil;0;55;0;0;30.55;0;4
8508186;2628463.7961559654;1220752.0680478686;Rohrbach;0;55;0;0;30.55;0;4
8508187;2630668.770060004;1218257.0652536827;Huttwil;0;56;0;0;30;0;4
8508188;2631752.8404104165;1213708.0003474108;Eriswil, Hinterdorf;0;0;36;0;0;46.67;5
8508189;2631302.8391776253;1214416.0126573308;Eriswil, Station;0;0;36;0;0;46.67;5
8508191;2626912.7643183675;1231848.2190620967;Roggwil Mumenthal;0;56;0;0;30;0;4
8508193;2625190.783681319;1231895.1645186928;Aarwangen Vorstadt;0;46;0;0;36.52;0;4
8508200;2609614.3674048414;1196020.7452169014;Worb SBB;0;57;0;0;29.47;0;4
8508201;2610839.335731814;1192360.710805145;Tägertschi;0;56;0;0;30;0;4
8508202;2613928.34655222;1192190.6870270744;Konolfingen;1;147;0;0;11.43;0;2
8508203;2617087.406245418;1194316.7456444725;Zäziwil;0;58;0;0;28.97;0;4
8508204;2619767.448396219;1194357.799065655;Bowil;0;57;0;0;29.47;0;4
8508205;2621847.5446039047;1196542.8312322963;Signau;0;58;0;0;28.97;0;4
8508206;2623498.621936808;1199719.861468705;Emmenmatt;0;56;0;0;30;0;4
8508207;2626311.6746278666;1198740.8691753724;Langnau i.E.;0;141;0;0;11.91;0;3
8508208;2631038.742609969;1196812.891173971;Trubschachen;0;56;0;0;30;0;4
8508210;2637915.95489305;1196146.9821879223;Escholzmatt;0;56;0;0;30;0;4
8508211;2643887.9709667047;1200111.9167181589;Schüpfheim;0;56;0;0;30;0;4
8508212;2646287.0245726756;1203187.8848635685;Hasle LU;0;28;0;0;60;0;5
8508213;2647444.048187798;1204924.8768984624;Entlebuch;0;56;0;0;30;0;4
8508215;2648711.1210039463;1211804.9665308006;Wolhusen;1;140;0;0;12;0;2
8508216;2650389.1583387675;1211989.9215207594;Werthenstein;0;28;0;0;60;0;5
8508217;2653553.158023352;1209898.894576406;Schachen LU;0;41;0;0;40.98;0;5
8508218;2656494.1672576894;1209993.9477761185;Malters;0;69;0;0;24.35;0;4
8508219;2662188.2530039065;1211660.898168752;Littau;0;41;0;0;40.98;0;5
8508250;2613796.1828246526;1179067.6802452696;Schwäbis;0;31;0;0;54.19;0;5
8508251;2613472.1847220385;1180207.700395099;Steffisburg;0;62;0;0;27.1;0;4
8508252;2613012.171308855;1181170.727113215;Lädeli;0;62;0;0;27.1;0;4
8508253;2612781.195959005;1182204.7434661388;Heimberg;0;62;0;0;27.1;0;4
8508254;2613130.171680558;1185254.7900744956;Brenzikofen;0;35;0;0;48;0;5
8508255;2613686.24428508;1187614.7240373371;Oberdiessbach;0;62;0;0;27.1;0;4
8508256;2614052.3365900246;1191107.6809661153;Stalden i.E.;0;34;0;0;49.41;0;5
8508260;2614931.3789773695;1194788.7066922577;Grosshöchstetten;0;56;0;0;30;0;4
8508261;2614348.382773312;1197058.7378946783;Biglen;0;56;0;0;30;0;4
8508262;2613731.363531632;1199635.8387273059;Walkringen;0;56;0;0;30;0;4
8508263;2614076.3497282495;1201630.8245498012;Bigenthal;0;28;0;0;60;0;5
8508264;2616597.5541530275;1204848.8230243358;Schafhausen i.E.;0;28;0;0;60;0;5
8508265;2616499.590518378;1207241.8902529036;Hasle-Rüegsau;1;112;0;0;15;0;2
8508266;2618564.6093888935;1206014.8466479057;Lützelflüh-Goldbach;0;56;0;0;30;0;4
8508267;2620656.605156831;1205113.8095325213;Ramsei;1;84;0;0;20;0;3
8508268;2622983.6471796026;1202823.880852749;Zollbrück;0;28;0;0;60;0;5
8508269;2623634.6515577817;1201697.8770472135;Neumühle;0;28;0;0;60;0;5
8508271;2621706.634224247;1206413.8704884152;Grünenmatt;0;56;0;0;30;0;4
8508272;2622687.68258612;1208306.985346447;Sumiswald-Grünen;0;56;0;0;30;0;4
8508281;2625704.7408426907;1210302.001709614;Wasen i.E., Oberei;0;0;32;0;0;52.5;5
8508282;2624374.711987783;1208909.9919320135;Sumiswald, Forum;0;0;32;0;0;52.5;5
8508283;2624105.705548553;1208614.9900281872;Sumiswald, Ey;0;0;32;0;0;52.5;5
8508292;2635440.9191856505;1219835.0810239364;Hüswil;0;28;0;0;60;0;5
8508293;2637013.9483443573;1220755.1102779242;Zell;0;42;0;0;40;0;5
8508294;2640352.9733595257;1221162.0197627747;Gettnau;0;42;0;0;40;0;5
8508295;2642376.0196897313;1219213.9602941072;Willisau;0;56;0;0;30;0;4
8508297;2645737.975861029;1214889.016317228;Menznau;0;56;0;0;30;0;4
8508301;2635269.6649770066;1172619.5804732942;Ringgenberg;0;29;0;0;57.93;0;5
8508302;2637467.7195604728;1174029.538583227;Niederried;0;31;0;0;54.19;0;5
8508303;2639765.900114115;1176282.679897483;Oberried am Brienzersee;0;34;0;0;49.41;0;5
8508304;2642131.0274745845;1178084.778759217;Ebligen;0;31;0;0;54.19;0;5
8508305;2645865.9771032296;1178358.8348686472;Brienz;0;55;0;0;30.55;0;4
8508306;2649823.932055716;1177368.7620392474;Brienzwiler;0;29;0;0;57.93;0;5
8508308;2656995.787482962;1175395.6828079;Meiringen;1;103;0;0;16.31;0;2
8508309;2653480.9428762463;1178746.7437719675;Brünig-Hasliberg;0;28;0;0;60;0;5
8508310;2655354.9715932836;1181941.7532615645;Lungern;0;28;1;0;60;0;5
8508311;2656237.9917696603;1185064.7719388062;Kaiserstuhl OW;0;28;1;0;60;0;5
8508312;2657038.9765476384;1187536.7726494446;Giswil;0;83;1;0;20.24;0;4
8508313;2660966.051809284;1191402.8429769715;Sachseln;0;57;0;0;29.47;0;4
8508314;2661639.09406792;1194037.864994251;Sarnen;0;83;0;0;20.24;0;4
8508316;2663707.138206191;1199171.898014218;Alpnach Dorf;0;83;0;0;20.24;0;4
8508317;2663880.18018439;1200780.8964891462;Alpnachstad;0;58;0;0;28.97;0;4
8508318;2666307.255859581;1203872.9267015692;Hergiswil;1;177;0;0;9.49;0;1
8508319;2666021.2715855236;1207745.885591482;Horw;0;112;0;0;15;0;3
8508320;2666487.2539410014;1205099.8884465587;Hergiswil Matt;0;112;0;0;15;0;3
8508321;2665721.282440784;1209699.8754891844;Luzern Allmend/Messe;0;56;0;0;30;0;4
8508327;2659481.044234198;1190249.8316995294;Ewil Maxon;0;56;0;0;30;0;4
8508329;2644445.0214851927;1178622.821739645;Brienz West;0;31;0;0;54.19;0;5
8508350;2645800.9767455673;1178399.8347506765;Brienz BRB;0;17;0;0;98.82;0;0
8508351;2644392.9662051583;1180296.926302837;Planalp;0;16;0;0;105;0;0
8508352;2645800.992670535;1181977.973126628;Brienzer Rothorn;0;16;0;0;105;0;0
8508354;2647402.9691281025;1184233.9362140277;Sörenberg-Schönenboden;0;0;0;36;0;0;5
8508355;2646255.995499686;1181960.974129912;Brienzer Rothorn LSBR;0;0;0;36;0;0;5
8508356;2664150.011157185;1183785.7566089875;Stöckalp SMF-lsm;0;0;0;964;0;0;5
8508357;2663374.0007342948;1180708.7336044128;Melchsee-Frutt;0;0;0;964;0;0;5
8508359;2660712.925110947;1172640.6035881736;Innertkirchen MIB;0;48;0;0;35;0;4
8508360;2670386.1841849955;1201223.8002560977;Stans SthB;0;0;0;36;0;0;5
8508363;2668835.137848342;1198091.078277951;Stanserhorn;0;0;0;36;0;0;5
8508365;2672834.0585897975;1185045.6736365242;Gerschnialp;0;0;0;1037;0;0;5
8508366;2673310.0137614943;1182970.7778574883;Trübsee;0;0;0;1929;0;0;5
8508368;2673891.0797949317;1187225.6485602525;Ristis;0;0;0;62;0;0;5
8508370;2632934.5688212006;1171253.544067285;Interlaken Ost BrS;0;14;0;0;120;0;0
8508371;2635144.6899023564;1171010.4905838908;Bönigen;0;14;0;0;120;0;0
8508372;2635169.6665794943;1172343.5712450072;Ringgenberg BrS;0;10;0;0;168;0;0
8508373;2637745.730468604;1174178.5567983268;Niederried BrS;0;6;0;0;280;0;0
8508374;2640057.9252341622;1176285.6700916796;Oberried am Brienzersee BrS;0;4;0;0;420;0;0
8508376;2645823.9780619354;1178237.8338974463;Brienz BrS;0;14;0;0;120;0;0
8508378;2644394.9783254485;1176122.7975421664;Giessbach See;0;14;0;0;120;0;0
8508379;2640061.8409844185;1173534.5630207886;Iseltwald;0;14;0;0;120;0;0
8508384;2672926.2381450357;1197859.8894732946;Niederrickenbach Station;0;31;3;0;54.19;0;5
8508386;2672512.1866865144;1194414.802646994;Dörfli;0;28;3;0;60;0;5
8508390;2668306.18701896;1203189.8847285046;Stansstad;0;66;0;0;25.45;0;4
8508391;2670643.1787754116;1201221.7976050072;Stans;0;94;0;0;17.87;0;3
8508392;2672603.2241826383;1198516.8738927792;Dallenwil;0;94;3;0;17.87;0;3
8508394;2672838.212276737;1195626.8346524157;Wolfenschiessen;0;38;3;0;44.21;0;5
8508395;2660481.930524259;1173014.6287395156;Innertkirchen Post MIB;0;48;0;0;35;0;4
8508396;2671135.111175153;1191293.7340475067;Grafenort;0;28;3;0;60;0;5
8508399;2673565.0676962193;1185825.6418361966;Engelberg;0;28;4;0;60;0;5
8508449;2663376.234942916;1202407.9115151288;Aemsigen;0;30;0;0;56;0;5
8508450;2666180.2860019966;1211463.8666415426;Luzern, Bahnhof;0;0;2691;0;0;0.62;2
8508453;2663794.2888521906;1209160.8929293847;Kriens PB;0;0;0;1037;0;0;5
8508455;2661815.3857562304;1204721.0065493493;Fräkmüntegg;0;0;0;1107;0;0;5
8508456;2662186.397618592;1203475.0273171582;Pilatus Kulm;0;30;0;70;56;0;5
8508458;2663830.181838152;1200830.8966898262;Alpnachstad PB;0;30;0;0;56;0;5
8508459;2668092.2897583805;1211509.8749941785;Verkehrshaus-Lido;0;48;0;0;35;0;4
8508461;2668855.2903965246;1210911.8817760677;Seeburg;0;6;0;0;280;0;0
8508462;2673343.2267906344;1208877.8481204563;Hertenstein SGV;0;27;0;0;62.22;0;0
8508463;2675600.178853214;1209409.8453207267;Weggis;0;25;0;0;67.2;0;0
8508464;2679369.167051554;1207005.8906355295;Vitznau;0;49;0;0;34.29;0;4
8508465;2674740.1677865433;1204546.8342243913;Ennetbürgen SGV;0;2;0;0;840;0;0
8508466;2675150.108633251;1203156.824684386;Buochs SGV;0;2;0;0;840;0;0
8508467;2678908.1683953507;1202283.8440695757;Beckenried;0;20;0;0;84;0;0
8508468;2682714.992364346;1204966.7953828447;Gersau;0;18;0;0;93.33;0;0
8508469;2687254.949564826;1204673.785305561;Treib;0;24;0;0;70;0;0
8508470;2688738.9995320756;1205355.8237736153;Brunnen SGV;0;29;0;0;57.93;0;5
8508471;2687861.9766478604;1202809.723476726;Rütli;0;20;0;0;84;0;0
8508472;2689863.985461874;1200346.6159859947;Sisikon SGV;0;8;0;0;210;0;0
8508473;2689392.9853657004;1198773.5828470746;Tellsplatte;0;8;0;0;210;0;0
8508474;2686943.014982126;1198863.641291157;Bauen SGV;0;14;0;0;120;0;0
8508475;2688136.003750706;1197184.5372824636;Isleten-Isenthal;0;14;0;0;120;0;0
8508476;2690308.9191160738;1195376.5805087541;Flüelen SGV;0;20;0;0;84;0;0
8508478;2668621.2433450143;1206729.8811749697;Kastanienbaum SGV;0;15;0;0;112;0;0
8508479;2667797.281748505;1210494.8735201566;Tribschen;0;6;0;0;280;0;0
8508480;2670519.2301399135;1205893.9047353691;Kehrsiten Dorf;0;10;0;0;168;0;0
8508481;2666482.248685156;1204092.9140809271;Hergiswil SGV;0;11;0;0;152.73;0;0
8508483;2668289.185611411;1203675.8905546123;Stansstad SGV;0;14;0;0;120;0;0
8508484;2671491.2705995487;1210824.8972508598;Meggen SGV;0;10;0;0;168;0;0
8508485;2669238.2890002877;1210566.882472562;Hermitage;0;6;0;0;280;0;0
8508486;2673592.310669356;1212993.7950252353;Merlischachen SGV;0;3;0;0;560;0;0
8508487;2675080.191740361;1212156.7635919084;Greppen;0;3;0;0;560;0;0
8508488;2675955.1599146086;1214807.7874590426;Küssnacht am Rigi SGV;0;6;0;0;280;0;0
8508489;2671769.2260778174;1206209.8912850164;Kehrsiten-Bürgenstock;0;5;0;0;336;0;0
8508492;2666222.286092769;1211493.8666134144;Luzern Bahnhofquai;0;77;0;0;21.82;0;4
8508493;2675179.9908371684;1180415.8442373106;Kleintitlis;0;0;0;892;0;0;5
8508494;2674727.0034490586;1181725.8225950599;Stand;0;0;0;892;0;0;5
8508495;2681201.079080817;1199899.8922194468;Stockhütte;0;0;0;949;0;0;5
8508496;2678754.0289117023;1199330.0035118118;Klewenalp;0;0;0;62;0;0;5
8508497;2675267.0752535732;1198099.844390183;Niederrickenbach Dorf;0;0;0;48;0;0;5
8508498;2687258.9515615418;1204645.784206197;Treib TSB;0;0;0;51;0;0;5
8508499;2687367.9788183733;1203720.7688204022;Seelisberg;0;0;0;51;0;0;5
8508500;2678735.1603940856;1202214.8442124052;Beckenried BBE;0;0;0;62;0;0;5
8508501;2673080.0648813434;1185454.651115094;Engelberg BET;0;0;0;1037;0;0;5
8508502;2674540.067614985;1185769.631030633;Engelberg (Brunni-Bahnen);0;0;0;62;0;0;5
8508503;2663964.1809513317;1200860.8962274836;Alpnachstad SGV;0;14;0;0;120;0;0
8508504;2669594.2811870766;1209594.8876904775;Meggenhorn;0;6;0;0;280;0;0
8508505;2666696.289952613;1211884.8670279447;Luzern Schweizerhofquai;0;12;0;0;140;0;0
8508551;2670737.165019665;1196290.94335617;Wirzweli;0;0;0;64;0;0;5
8508552;2672227.2233984796;1197557.9207855742;Dallenwil LDW;0;0;0;64;0;0;5
8508646;2643775.9385057352;1194449.8902879148;Flühli LU, Schintmoos;0;0;30;0;0;56;5
8508647;2644175.914485767;1190849.9361082877;Flühli LU, Golfplatz;0;0;30;0;0;56;5
8508648;2644000.898887023;1189524.9390659775;Flühli LU, Hirseggbrücke;0;0;30;0;0;56;5
8508649;2643775.914255971;1187674.9131348785;Sörenberg, Hirsegg;0;0;29;0;0;57.93;5
8508650;2643956.0424458315;1222038.043124406;Ettiswil, Post;0;0;167;0;0;10.06;4
8508651;2642751.0391143714;1222275.0234782023;Alberswil, Dorf;0;0;42;0;0;40;5
8508652;2641650.988051359;1224425.0590275892;Schötz, Post;0;0;29;0;0;57.93;5
8508653;2641051.013199036;1226000.0655470942;Nebikon, Maschinenfabrik;0;0;57;0;0;29.47;5
8508654;2599959.3739455026;1210320.971854996;Moosaffoltern;0;0;5;0;0;336;0
8508655;2629588.8029891597;1216382.05810896;Schwarzenbach(Huttwil),Bühlweg;0;0;21;0;0;80;0
8508656;2629324.821590076;1214882.038106504;Wyssachen, Dürrenbühl;0;0;21;0;0;80;0
8508657;2634475.8646715134;1188374.9764899106;Marbach LU, Mösli;0;0;32;0;0;52.5;5
8508658;2629652.769470641;1217527.0726871197;Huttwil, Nat. Sportzentrum;0;0;50;0;0;33.6;5
8508659;2629644.8183814394;1214181.0261938318;Wyssachen, Post;0;0;20;0;0;84;0
8508660;2636900.8824188975;1208399.9625241659;Luthern Bad;0;0;10;0;0;168;0
8508661;2619727.6435700688;1211761.9877353953;Rüegsbach, Britternmatte;0;0;29;0;0;57.93;5
8508662;2619124.614117604;1209345.9364612086;Rüegsbach, Dorf;0;0;29;0;0;57.93;5
8508663;2618584.5428898353;1202177.7874641216;Obergoldbach, Abzw. Landiswil;0;0;18;0;0;93.33;0
8508664;2618376.5036464175;1200844.802105465;Landiswil, Dorf;0;0;18;0;0;93.33;0
8508665;2617817.507923176;1201077.8013273359;Obergoldbach, Post;0;0;24;0;0;70;0
8508666;2619443.590532949;1203995.7804664453;Schwanden i.E., Post;0;0;18;0;0;93.33;0
8508667;2619231.574790172;1203213.7772320965;Schwanden i.E., Schwandenmatt;0;0;18;0;0;93.33;0
8508668;2624503.6950980597;1206821.9437087213;Heimisbach, Post;0;0;13;0;0;129.23;0
8508669;2662251.1188278566;1196074.8890957865;Sarnen, Kreuzstrasse;0;0;30;0;0;56;5
8508670;2665051.104325147;1195624.8636684131;Kerns, Sand;0;0;67;0;0;25.07;5
8508671;2656451.1681504347;1209774.9465180698;Malters, Alte Post;0;0;14;0;0;120;0
8508672;2656176.162421593;1209474.9459519407;Malters, Oberdorf;0;0;28;0;0;60;5
8508673;2655851.1549652987;1209224.9446291854;Malters, Hinter-Widenmatt;0;0;28;0;0;60;5
8508674;2655001.1633466063;1208549.9173386127;Malters, Mattgut;0;0;28;0;0;60;5
8508675;2655426.1631185166;1208399.9263113094;Malters, Liebetsegg;0;0;29;0;0;57.93;5
8508676;2655451.1656992203;1208074.923827632;Schwarzenberg LU, Schlatt;0;0;29;0;0;57.93;5
8508677;2655326.168074791;1207824.91833606;Schwarzenberg LU, Kappelen;0;0;29;0;0;57.93;5
8508678;2655876.1687802766;1207599.928880336;Schwarzenberg LU, Ennenmatt;0;0;29;0;0;57.93;5
8508679;2643700.953364109;1197799.882191448;Klusstalden;0;0;30;0;0;56;5
8508680;2658501.2536055697;1207649.916513332;Eigenthal, Hochwäldli;0;0;20;0;0;84;0
8508681;2643845.9422096754;1187076.9141419993;Sörenberg, Südelhöchi;0;0;29;0;0;57.93;5
8508682;2646076.0008748937;1185299.929713588;Sörenberg, Platz;0;0;27;0;0;62.22;0
8508683;2649400.926282425;1185399.8509920433;Glaubenbielen, Parkplatz;0;0;6;0;0;280;0
8508684;2651500.9641817654;1186299.8598382003;Mörlialp;0;0;6;0;0;280;0
8508691;2651501.112917052;1201699.9599493172;Finsterwald LU, alte Post;0;0;16;0;0;105;0
8508692;2652401.108431512;1200699.9644732415;Gfellen;0;0;16;0;0;105;0
8508695;2617334.6701802425;1221703.1614109739;Grasswil, Post;0;0;58;0;0;28.97;5
8508696;2615405.721611628;1234798.2046691047;Rumisberg, Bären;0;0;61;0;0;27.54;5
8508697;2650443.952609767;1178101.779903126;Brienzwiler, Banholzfluh;0;0;44;0;0;38.18;5
8508698;2648906.9627036154;1177980.8033430472;Ballenberg West, Museum;0;0;43;0;0;39.07;5
8508699;2650298.9462255235;1177798.7740304172;Ballenberg Ost, Museum;0;0;25;0;0;67.2;0
8508700;2621973.7032067464;1224761.219857179;Thörigen, Post;0;0;28;0;0;60;5
8508702;2617417.6676187445;1222645.2119211792;Seeberg BE, Stalderhof;0;0;29;0;0;57.93;5
8508703;2635200.861717394;1189599.9849242703;Marbach LU, Post;0;0;43;0;0;39.07;5
8508704;2633850.854568471;1187749.9682152905;Marbach LU, Untergasse;0;0;32;0;0;52.5;5
8508706;2635268.7327519446;1184845.8734972684;Bumbach, Alpenrose;0;0;16;0;0;105;0
8508707;2643800.939619314;1195399.855738274;Flühli LU, Krutacher;0;0;30;0;0;56;5
8508708;2647518.051648272;1224282.0433908284;Mauensee, Dorf;0;0;47;0;0;35.74;5
8508709;2669276.171640899;1203599.8810123221;Stansstad, Abzw. Fürigen;0;0;18;0;0;93.33;0
8508710;2672276.115303286;1203199.8483309823;Ennetbürgen, Flugplatz;0;0;66;0;0;25.45;5
8508712;2673251.1242119577;1203749.849970612;Ennetbürgen, Riedmatt;0;0;66;0;0;25.45;5
8508713;2671876.1357253185;1201924.8138238168;Stans, Kreuzstrasse;0;0;103;0;0;16.31;4
8508714;2605000.6015782086;1220100.2802962258;Aetingen, Post;0;0;20;0;0;84;0
8508715;2599450.4708779766;1216950.221869268;Balm b. Messen, Wendeplatz;0;0;22;0;0;76.36;0
8508716;2603400.6308004735;1218700.2871382376;Unterramsern, Post;0;0;20;0;0;84;0
8508717;2604164.6516341963;1217487.3052119813;Limpach, Post;0;0;16;0;0;105;0
8508718;2602919.631557003;1216607.2561091143;Mülchi, Spritzenhaus;0;0;16;0;0;105;0
8508719;2601700.574106614;1218000.2416607898;Oberramsern;0;0;20;0;0;84;0
8508720;2602200.6187285744;1215100.21278851;Brunnenthal, Dorf;0;0;22;0;0;76.36;0
8508721;2602590.36847455;1211138.973219154;Zuzwil BE, Dorfplatz;0;0;22;0;0;76.36;0
8508723;2683250.7654572935;1176549.7467145752;Färnigen;0;0;4;0;0;420;0
8508724;2686800.7517860094;1174749.7510491826;Meien, Husen;0;0;4;0;0;420;0
8508725;2674626.200250503;1193449.7639320279;Oberrickenbach, alte Post;0;0;16;0;0;105;0
8508726;2652376.003508755;1193774.926587746;Langis;0;0;9;0;0;186.67;0
8508727;2674826.1893547103;1192999.763727756;Oberrickenbach, Talstat. LFCH;0;0;13;0;0;129.23;0
8508728;2678576.169559067;1202549.8505394463;Beckenried, Nidwaldnerhof;0;0;107;0;0;15.7;4
8508729;2676276.1254137447;1202899.8290039706;Buochs, Hotel Postillon;0;0;107;0;0;15.7;4
8508730;2668351.2076795553;1200999.8616029732;Ennetmoos, Allweg;0;0;42;0;0;40;5
8508731;2670326.1666233577;1203924.879080544;Obbürgen, alte Post;0;0;18;0;0;93.33;0
8508732;2668551.192067072;1202324.867919486;Stansstad, Abzw. Rotzloch;0;0;28;0;0;60;5
8508733;2666101.2398712216;1198499.9581361527;St. Jakob (Ennetmoos);0;0;62;0;0;27.1;5
8508734;2669276.195755971;1201299.833850534;Stans, St. Josef;0;0;42;0;0;40;5
8508735;2682801.216895899;1201374.7016183562;Emmetten, Sagendorf;0;0;24;0;0;70;0
8508736;2687150.9887251263;1202374.7430492274;Seelisberg, Tanzplatz;0;0;24;0;0;70;0
8508737;2636300.9311175626;1192500.007144556;Wiggen, Hilfernstrasse;0;0;43;0;0;39.07;5
8508738;2635950.8854265744;1191400.000549947;Marbach LU, Neugaden;0;0;43;0;0;39.07;5
8508739;2635275.8702240335;1190349.9974411502;Marbach LU, Ey;0;0;43;0;0;39.07;5
8508740;2655658.933319318;1178347.7483179374;Hasliberg Hohfluh, Wetterhorn;0;0;29;0;0;57.93;5
8508741;2657157.9035880505;1177669.7483577402;Hasliberg Hohfluh, Weisstannen;0;0;35;0;0;48;5
8508742;2658414.816414315;1176346.7249340138;Hasliberg Goldern, Sandhubel;0;0;33;0;0;50.91;5
8508743;2661026.0489765042;1191149.8408150303;Sachseln, Dorf;0;0;22;0;0;76.36;0
8508744;2661001.0459732544;1190749.837570658;Sachseln, Steinen;0;0;22;0;0;76.36;0
8508745;2661501.0516788354;1191099.8377183806;Sachseln, Felsenheim;0;0;22;0;0;76.36;0
8508746;2661751.0559199713;1191324.8371346763;Flüeli-Ranft, Chilchweg;0;0;22;0;0;76.36;0
8508747;2662326.0684354994;1191924.836234532;Flüeli-Ranft, Kehrwäldli;0;0;22;0;0;76.36;0
8508748;2663001.0746621727;1191899.828449534;Flüeli-Ranft, Z'Mos;0;0;22;0;0;76.36;0
8508749;2663276.0761789056;1191749.8239673548;Flüeli-Ranft, St. Dorothea;0;0;22;0;0;76.36;0
8508750;2617250.483093866;1198229.8168324707;Arni BE, Dorf;0;0;24;0;0;70;0
8508751;2616096.438763866;1198103.7991803759;Arnisäge BE, Post;0;0;24;0;0;70;0
8508752;2645785.8688714756;1174342.8418654713;Axalp, Sportbahnen;0;0;10;0;0;168;0
8508753;2598680.4022732964;1211476.0299487896;Dieterswil, Dorf;0;0;42;0;0;40;5
8508754;2658626.2652465417;1206799.9188571232;Eigenthal, Eigenthalerhof;0;0;20;0;0;84;0
8508755;2681976.224714594;1201149.7212125552;Emmetten, Post;0;0;40;0;0;42;5
8508757;2635734.866114756;1201864.9497155878;Fankhaus (Trub), Schulhaus;0;0;25;0;0;67.2;0
8508758;2663326.0756917936;1191524.82156796;Flüeli-Ranft, Dorf;0;0;23;0;0;73.04;0
8508759;2643925.935802784;1192749.9321915747;Flühli LU, Post;0;0;30;0;0;56;5
8508760;2669795.964050212;1176681.689636769;Gadmen, Post;0;0;26;0;0;64.62;0
8508761;2669118.6289870925;1158451.8393040965;Grimsel Hospiz, Abzw.;0;0;12;0;0;140;0
8508762;2669000.600663971;1157149.8464321285;Grimsel Passhöhe;0;0;10;0;0;168;0
8508763;2665120.015156943;1167441.6287623264;Guttannen, Post;0;0;29;0;0;57.93;5
8508764;2666607.6555290283;1162575.7989853858;Handegg, Gelmerbahn;0;0;26;0;0;64.62;0
8508765;2656145.925197421;1178062.743241374;Hasliberg Hohfluh, Post;0;0;35;0;0;48;5
8508766;2656828.9037845857;1177626.7408685898;Hasliberg Hohfluh,Privatklinik;0;0;35;0;0;48;5
8508767;2660458.929691808;1173028.6290816662;Innertkirchen, Post;0;0;63;0;0;26.67;5
8508768;2637918.772563921;1183591.8760369406;Kemmeriboden;0;0;16;0;0;105;0
8508769;2663701.106471812;1194774.8626773213;Kerns, Post;0;0;87;0;0;19.31;4
8508770;2635125.8587430133;1189224.979552751;Marbach LU, Dorf;0;0;43;0;0;39.07;5
8508771;2664876.0430635517;1187374.7743493016;Melchtal, Post;0;0;26;0;0;64.62;0
8508772;2642450.932369702;1210099.9293287776;Menzberg, Dorfplatz;0;0;14;0;0;120;0
8508773;2600300.5117239226;1215500.1250669337;Messen, Post;0;0;55;0;0;30.55;5
8508774;2620790.595797309;1199439.8465723873;Moosegg, Hotel;0;0;4;0;0;420;0
8508775;2665599.0220283456;1174739.6570632153;Nessental, Dorf;0;0;26;0;0;64.62;0
8508776;2607700.51832706;1234800.2676970859;Oberbalmberg, Kurhaus;0;0;12;0;0;140;0
8508777;2597906.4138613963;1212359.0503995288;Rapperswil BE, Post;0;0;42;0;0;40;5
8508778;2658903.784210373;1176012.7026853915;Hasliberg Reuti, Dorf;0;0;34;0;0;49.41;5
8508779;2611069.378311767;1196347.7357858631;Richigen, Dorf;0;0;28;0;0;60;5
8508780;2644750.9982849;1206824.9516980036;Romoos, Post;0;0;22;0;0;76.36;0
8508781;2654700.7289827736;1170126.7081594036;Rosenlaui, Hotel;0;0;16;0;0;105;0
8508782;2598903.427554171;1215202.0775598558;Ruppoldsried, Dorfplatz;0;0;38;0;0;44.21;5
8508784;2632275.696458785;1186347.893080397;Schangnau, Post;0;0;31;0;0;54.19;5
