RELI,GDENR,X_KOORD,Y_KOORD,E_KOORD,N_KOORD,B11BTOT,B11B11,B11B12,B11B13,B11B14,B11B15,B11B16,B11B21,B11B22,B11B23,B11B24,B11B25,B11B26,B11B27,B11B28,B11B29,B11B30,B11BMTOT,B11BM01,B11BM02,B11BM03,B11BM04,B11BM05,B11BM06,B11BM07,B11BM08,B11BM09,B11BM10,B11BM11,B11BM12,B11BM13,B11BM14,B11BM15,B11BM16,B11BM17,B11BM18,B11BM19,B11BWTOT,B11BW01,B11BW02,B11BW03,B11BW04,B11BW05,B11BW06,B11BW07,B11BW08,B11BW09,B11BW10,B11BW11,B11BW12,B11BW13,B11BW14,B11BW15,B11BW16,B11BW17,B11BW18,B11BW19,B11B41,B11B42,B11B43,B11B44,B11B45,B11B46,B11B51,B11B52,B11B53,B11B54,B11B55,B11B56
52811520,5642,528100,152000,2528100,1152000,20,14,6,4,0,2,0,14,1,3,9,1,6,4,0,2,0,8,0,0,0,0,0,2,1,0,1,1,0,2,0,0,0,0,0,1,0,12,1,2,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,2,1,5,8,5,2,0,0,15,1,2,0,0,2
53011522,5643,530100,152200,2530100,1152200,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
52461483,5646,524600,148300,2524600,1148300,6,4,2,0,0,2,0,4,0,3,1,0,2,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,1,0,0,4,0,0,2,0,0
52261515,5652,522600,151500,2522600,1151500,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
54501703,5661,545000,170300,2545000,1170300,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
55491721,5669,554900,172100,2554900,1172100,3,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,3,0,0,0,0,0
55751731,5671,557500,173100,2557500,1173100,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
54801658,5673,548000,165800,2548000,1165800,4,4,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,4,0,0,0,0,0
55411732,5675,554100,173200,2554100,1173200,12,11,1,1,0,0,0,10,2,6,2,0,2,2,0,0,0,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,1,5,1,0,2,4,0,7,5,0,0,0,0
55101688,5678,551000,168800,2551000,1168800,7,4,3,0,3,0,0,4,2,1,1,0,3,0,0,0,3,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,3,1,5,1,0,0,0,1
54531736,5680,545300,173600,2545300,1173600,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
55731722,5683,557300,172200,2557300,1172200,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
54611712,5685,546100,171200,2546100,1171200,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
50401367,5701,504000,136700,2504000,1136700,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
50741466,5703,507400,146600,2507400,1146600,2,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0
50871440,5704,508700,144000,2508700,1144000,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50211344,5705,502100,134400,2502100,1134400,2,0,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
50291372,5706,502900,137200,2502900,1137200,4,4,0,0,0,0,0,3,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,0,4,0,0,0,0,0
50171333,5707,501700,133300,2501700,1133300,6,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0,1,0,0,3
49941302,5708,499400,130200,2499400,1130200,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
50281396,5709,502800,139600,2502800,1139600,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
50771421,5710,507700,142100,2507700,1142100,2,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
50261305,5711,502600,130500,2502600,1130500,10,0,10,2,0,8,0,0,0,0,0,0,10,2,0,8,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,9,8,0,0,0,0,2
50401303,5712,504000,130300,2504000,1130300,14,2,12,4,0,8,0,4,0,0,3,1,10,2,0,7,1,6,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,8,0,2,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,11,13,0,0,0,1,0
50501348,5713,505000,134800,2505000,1134800,3,0,3,1,0,2,0,0,0,0,0,0,3,1,0,2,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
50191367,5714,501900,136700,2501900,1136700,2,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0
50731405,5715,507300,140500,2507300,1140500,5,0,5,1,0,4,0,3,0,1,1,1,2,0,0,2,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,1,2
50411321,5717,504100,132100,2504100,1132100,12,0,12,2,0,10,0,1,0,0,1,0,11,0,0,10,1,5,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,2,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,10,10,0,0,0,0,2
50611433,5718,506100,143300,2506100,1143300,4,3,1,0,0,1,0,3,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,3,0,0,0,0,1
50311405,5719,503100,140500,2503100,1140500,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
50491427,5720,504900,142700,2504900,1142700,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
50971417,5721,509700,141700,2509700,1141700,12,2,10,4,0,6,0,2,0,2,0,0,10,4,0,6,0,7,1,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9,10,0,0,0,0,2
50401388,5722,504000,138800,2504000,1138800,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
50221288,5723,502200,128800,2502200,1128800,11,0,11,1,0,10,0,0,0,0,0,0,11,1,0,10,0,5,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,10,11,0,0,0,0,0
50771375,5724,507700,137500,2507700,1137500,20,4,16,6,1,9,0,4,2,1,1,0,16,6,1,9,0,8,1,0,1,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,12,1,1,1,1,0,0,1,1,3,1,0,0,1,1,0,0,0,0,0,3,4,0,0,6,7,13,0,3,0,0,4
50851388,5725,508500,138800,2508500,1138800,2,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0
50091375,5726,500900,137500,2500900,1137500,3,2,1,0,0,1,0,2,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0
50161447,5727,501600,144700,2501600,1144700,11,8,3,2,0,1,0,5,0,3,2,0,6,4,0,2,0,7,1,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,4,2,2,10,0,0,0,1,0
50491384,5728,504900,138400,2504900,1138400,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
50281294,5729,502800,129400,2502800,1129400,5,0,5,1,0,4,0,0,0,0,0,0,5,1,0,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
50511412,5730,505100,141200,2505100,1141200,6,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
50751481,5731,507500,148100,2507500,1148100,6,3,3,3,0,0,0,2,0,1,0,1,4,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,2,2,0,6,0,0,0,0,0
50871427,5732,508700,142700,2508700,1142700,2,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0
52751786,5741,527500,178600,2527500,1178600,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52881745,5742,528800,174500,2528800,1174500,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
53011825,5745,530100,182500,2530100,1182500,11,11,0,0,0,0,0,10,1,5,4,0,1,1,0,0,0,5,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,2,3,4,0,2,2,0,8,3,0,0,0,0
52811729,5747,528100,172900,2528100,1172900,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
53361731,5749,533600,173100,2533600,1173100,4,4,0,0,0,0,0,4,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0
53581728,5751,535800,172800,2535800,1172800,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
52491771,5755,524900,177100,2524900,1177100,2,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
52911762,5756,529100,176200,2529100,1176200,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
53081752,5757,530800,175200,2530800,1175200,9,8,1,0,0,0,1,7,0,3,3,1,2,1,0,0,1,8,0,0,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,2,0,1,8,1,0,0,0,0
52401731,5759,524000,173100,2524000,1173100,3,3,0,0,0,0,0,2,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0
53061792,5760,530600,179200,2530600,1179200,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
52521718,5761,525200,171800,2525200,1171800,2,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0
53021784,5763,530200,178400,2530200,1178400,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
51901739,5764,519000,173900,2519000,1173900,46,5,41,0,24,16,1,12,0,5,5,2,34,0,20,12,2,27,1,1,2,1,5,5,5,2,1,2,1,1,0,0,0,0,0,0,0,19,3,2,1,3,0,2,5,1,1,1,0,0,0,0,0,0,0,0,0,5,19,1,0,0,21,21,6,15,0,0,4
51981714,5765,519800,171400,2519800,1171400,3,3,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0
53211844,5766,532100,184400,2532100,1184400,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
54921618,5782,549200,161800,2549200,1161800,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
54661620,5785,546600,162000,2546600,1162000,3,3,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0
54881608,5791,548800,160800,2548800,1160800,2,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0
55331562,5795,553300,156200,2553300,1156200,4,4,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,4,0,0,0,0,0
54741628,5798,547400,162800,2547400,1162800,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
54981585,5799,549800,158500,2549800,1158500,12,8,4,1,0,3,0,8,0,7,1,0,4,1,0,3,0,10,1,0,0,0,2,1,0,0,1,1,2,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,2,6,0,4,0,0
55051635,5803,550500,163500,2550500,1163500,3,3,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,2,1,0,0,0,0
54371641,5804,543700,164100,2543700,1164100,6,6,0,0,0,0,0,5,0,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,2,0,0,2,4,0,0,0,0
55041790,5812,550400,179000,2550400,1179000,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
56361868,5816,563600,186800,2563600,1186800,12,11,1,1,0,0,0,11,2,3,6,0,1,1,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,3,0,5,0,5,2,0,12,0,0,0,0,0
56121913,5817,561200,191300,2561200,1191300,11,9,2,2,0,0,0,9,4,2,3,0,2,2,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,1,0,5,4,0,10,0,0,0,0,1
55761769,5819,557600,176900,2557600,1176900,3,3,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,3,0,0,0,0,0
56431920,5821,564300,192000,2564300,1192000,2,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
56171857,5822,561700,185700,2561700,1185700,34,23,11,5,0,6,0,23,3,6,13,1,11,5,0,5,1,15,0,0,0,1,0,0,0,3,1,1,5,0,2,0,1,0,0,0,1,19,2,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,4,5,3,4,8,6,13,2,1,29,1,1,3,0,0
56081799,5827,560800,179900,2560800,1179900,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
55131802,5828,551300,180200,2551300,1180200,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
55791792,5831,557900,179200,2557900,1179200,10,9,1,1,0,0,0,9,0,4,3,2,1,1,0,0,0,6,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,0,1,3,3,0,5,3,0,0,2,0
57261463,5842,572600,146300,2572600,1146300,5,5,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,2,0,5,0,0,0,0,0
58241487,5843,582400,148700,2582400,1148700,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
51991471,5851,519900,147100,2519900,1147100,2,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
51231430,5855,512300,143000,2512300,1143000,2,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0
51391496,5856,513900,149600,2513900,1149600,7,3,4,4,0,0,0,5,1,3,1,0,2,2,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,3,0,0,0,3,3,0,1,0,0
51231458,5857,512300,145800,2512300,1145800,4,4,0,0,0,0,0,3,0,2,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,4,0,0,0,0,0
51031440,5858,510300,144000,2510300,1144000,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
51541472,5859,515400,147200,2515400,1147200,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
51531458,5861,515300,145800,2515300,1145800,16,9,7,5,0,2,0,8,1,4,3,0,8,5,0,3,0,7,0,0,0,0,0,3,1,0,0,1,0,0,0,1,1,0,0,0,0,9,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,9,1,2,0,3,15,1,0,0,0,0
