"","ERHJAHR","PUBJAHR","E_KOORD","N_KOORD","RELI","GTOT","GA01","GA02","GA03","GA05","GA06","GA07","GA08","GB01","GB02","GB03","GB04","GB05","GB06","GB07","GB08","GB09","GB10","GB11","GB12","GG01","GG02","GG03","GG04","GG05","GG06","GG07","GG08","GG09","GH21","GH22","GH23","GH24","GH25","GH26","GH27","GH28","GH29","GE21","GE22","GE23","GE24","GE25","GE26","GE27","GE28","GE29","GE30","GE31","GE32","GWW21","GWW22","GWW23","GWW24","GWW25","GWW26","GWW27","GWW28","GWE21","GWE22","GWE23","GWE24","GWE25","GWE26","GWE27","GWE28","GWE29","GWE30","GWE31","GWE32","GW00","GW01","GW02","GW03","GW04","GW05","GW06","GW07","GW10","WTOT","WTF","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT12","WT1","WT1F","WT101","WT102","WT103","WT104","WT105","WT106","WT107","WT108","WT109","WT110","WT111","WT112","WT2","WT2F","WT201","WT202","WT203","WT204","WT205","WT206","WT207","WT208","WT209","WT210","WT211","WT212","WT3","WT3F","WT301","WT302","WT303","WT304","WT305","WT306","WT307","WT308","WT309","WT310","WT311","WT312","WT4","WT4F","WT401","WT402","WT403","WT404","WT405","WT406","WT407","WT408","WT409","WT410","WT411","WT412","WT5","WT5F","WT501","WT502","WT503","WT504","WT505","WT506","WT507","WT508","WT509","WT510","WT511","WT512","WT6","WT6F","WT601","WT602","WT603","WT604","WT605","WT606","WT607","WT608","WT609","WT610","WT611","WT612"
"974",2021,2022,2662400,1260500,66242605,2,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,289,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,0,1,0,0,0,0,0,0,0,0,0,1,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165,0,0,0,1,0,0,0,0,0,0,0,0
"975",2021,2022,2662400,1260600,66242606,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39,3554,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1520,0,0,0,0,19,0,0,0,0,0,0,0,20,2034,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"976",2021,2022,2662400,1260700,66242607,11,10,10,6,4,0,1,0,0,1,7,2,0,0,0,0,0,1,0,0,1,7,3,0,0,0,0,0,0,0,0,8,0,1,2,0,0,0,0,0,0,0,8,0,1,0,2,0,0,0,0,0,6,4,1,0,0,0,0,0,0,0,6,0,4,0,1,0,0,0,0,6,4,0,0,0,1,0,0,20,2139,0,2,10,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,1,0,0,0,0,0,0,0,0,0,6,458,0,1,3,0,0,0,0,0,0,2,0,0,7,751,0,1,2,1,0,0,0,0,0,3,0,0,4,590,0,0,3,0,0,0,0,0,0,1,0,0,2,300,0,0,1,1,0,0,0,0,0,0,0,0
"977",2021,2022,2662400,1260800,66242608,9,8,8,6,2,0,1,0,1,2,3,1,0,0,1,0,0,1,0,0,0,8,1,0,0,0,0,0,0,1,0,6,0,1,1,0,0,0,1,0,0,0,6,0,1,0,1,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,2,0,6,1,0,0,0,0,0,6,2,0,0,0,1,0,0,16,1750,1,3,3,1,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,350,0,2,0,0,0,0,0,0,0,2,0,0,7,765,1,0,1,0,0,0,2,0,0,3,0,0,4,540,0,1,1,1,0,0,0,0,0,1,0,0,1,95,0,0,1,0,0,0,0,0,0,0,0,0
"978",2021,2022,2662400,1260900,66242609,4,3,3,2,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,5,570,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,275,1,1,1,0,0,0,0,0,0,0,0,0,2,295,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"979",2021,2022,2662400,1261000,66242610,7,7,7,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,3,0,2,5,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,1,0,1,5,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,0,4,0,0,0,3,0,0,0,19,2366,0,1,0,0,0,1,1,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,145,0,0,0,0,0,0,0,0,0,0,0,2,7,658,0,0,0,0,0,0,0,0,0,0,0,7,7,1004,0,1,0,0,0,0,0,0,0,0,0,6,1,161,0,0,0,0,0,0,0,1,0,0,0,0,2,398,0,0,0,0,0,1,1,0,0,0,0,0
"980",2021,2022,2662400,1261100,66242611,12,11,11,10,1,0,1,0,1,0,0,0,0,0,0,10,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,2,1,0,0,9,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,10,1,0,0,1,0,0,0,17,2271,2,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,136,0,0,0,0,0,0,0,0,0,2,0,0,1,90,1,0,0,0,0,0,0,0,0,0,0,0,4,505,1,0,0,0,0,0,0,2,0,1,0,0,9,1340,0,0,0,0,0,0,0,7,0,2,0,0,1,200,0,0,0,0,0,0,0,1,0,0,0,0
"981",2021,2022,2662400,1261200,66242612,16,16,15,15,0,1,0,0,2,1,0,2,8,0,0,3,0,0,0,0,1,11,3,1,0,0,0,0,0,2,0,10,0,1,3,0,0,0,1,0,0,0,10,0,1,0,3,1,0,0,1,0,5,10,0,0,0,0,1,0,0,0,5,0,10,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,2162,2,1,0,2,8,0,0,3,0,0,0,0,1,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,430,1,0,0,1,0,0,0,1,0,0,0,0,10,1391,1,0,0,1,6,0,0,2,0,0,0,0,2,315,0,0,0,0,2,0,0,0,0,0,0,0
"982",2021,2022,2662400,1261300,66242613,5,5,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,582,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,0,0,0,0,1,0,0,0,0,0,0,0,3,312,0,0,0,0,3,0,0,0,0,0,0,0,1,150,0,0,0,0,1,0,0,0,0,0,0,0
"983",2021,2022,2662400,1261700,66242617,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"984",2021,2022,2662500,1250200,66252502,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,55,0,0,0,1,0,0,0,0,0,0,0,0,1,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"985",2021,2022,2662500,1251500,66252515,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,34,2736,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,948,0,0,0,0,0,0,0,0,0,0,16,0,6,516,0,0,0,0,0,0,0,0,0,0,6,0,11,1151,0,0,0,0,0,0,0,0,0,0,11,0,1,121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"986",2021,2022,2662500,1251600,66252516,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,1,25,2345,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,712,0,0,0,0,0,0,0,0,0,0,9,0,13,1283,0,0,0,0,0,0,0,0,0,0,13,0,2,229,0,0,0,0,0,0,0,0,0,0,2,0,1,121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"987",2021,2022,2662500,1251700,66252517,12,12,12,10,2,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,1,6,3,0,2,0,0,0,0,2,0,10,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,2,0,0,0,0,9,0,0,1,0,0,0,10,0,0,0,0,0,0,2,32,3460,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,740,0,0,0,0,0,0,0,0,0,0,10,0,3,320,0,0,0,0,0,1,0,0,0,0,2,0,13,1600,0,0,0,0,0,3,0,0,0,0,10,0,6,800,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"988",2021,2022,2662500,1251800,66252518,9,9,9,4,5,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,1,1,2,0,5,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,5,58,5968,0,0,0,0,0,4,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1525,0,0,0,0,0,0,0,0,0,0,21,0,11,1158,0,0,0,0,0,0,0,0,0,0,11,0,24,2930,0,0,0,0,0,3,0,0,0,0,21,0,2,355,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"989",2021,2022,2662500,1251900,66252519,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1055,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,210,0,0,0,0,0,0,0,0,0,0,3,0,3,300,0,0,0,0,0,0,0,0,0,0,3,0,3,375,0,0,0,0,0,0,0,0,0,0,3,0,1,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"990",2021,2022,2662500,1252000,66252520,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0,0,0,0,0,1,0,0,0,0,0,0
"991",2021,2022,2662500,1252100,66252521,3,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,601,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,601,0,0,0,0,0,3,0,0,0,0,0,0
"992",2021,2022,2662500,1252200,66252522,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,350,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,350,0,0,1,0,0,0,0,1,0,0,0,0
"993",2021,2022,2662500,1252300,66252523,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1775,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,1,0,0,0,0,0,0,0,0,7,497,0,0,0,7,0,0,0,0,0,0,0,0,14,1218,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"994",2021,2022,2662500,1252400,66252524,6,6,5,2,3,1,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,53,3752,0,0,0,48,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,680,0,0,0,12,0,0,0,0,0,0,0,0,36,2462,0,0,0,36,0,0,0,0,0,0,0,0,3,330,0,0,0,0,0,3,0,0,0,0,0,0,2,280,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995",2021,2022,2662500,1254000,66252540,2,2,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,594,0,0,18,0,0,0,0,0,0,0,0,0,15,455,0,0,15,0,0,0,0,0,0,0,0,0,2,59,0,0,2,0,0,0,0,0,0,0,0,0,1,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"996",2021,2022,2662500,1254200,66252542,13,13,13,12,1,0,0,0,0,0,0,1,8,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,12,1,0,0,0,0,0,0,14,1745,0,0,0,1,8,5,0,0,0,0,0,0,1,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1705,0,0,0,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"997",2021,2022,2662500,1254300,66252543,19,19,19,16,3,0,0,0,0,0,0,0,12,6,0,0,0,0,0,1,0,12,6,1,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,1,0,0,1,0,14,3,0,0,1,0,0,0,0,1,13,0,3,0,0,1,1,0,0,16,1,1,0,1,0,0,0,26,3204,0,0,0,0,12,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,107,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1604,0,0,0,0,5,6,0,0,0,0,0,4,7,1134,0,0,0,0,5,1,0,0,0,0,0,1,2,359,0,0,0,0,2,0,0,0,0,0,0,0
"998",2021,2022,2662500,1254400,66252544,17,17,17,15,2,0,0,0,0,0,1,5,3,3,0,1,0,0,1,3,3,7,7,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,5,0,0,4,0,7,6,0,0,0,0,0,0,0,0,7,0,6,0,0,4,0,0,0,15,1,0,0,1,0,0,0,22,3352,0,0,1,6,3,3,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,185,0,0,0,1,0,0,0,0,0,0,1,0,9,1240,0,0,0,1,2,0,0,0,0,0,0,6,6,1072,0,0,1,2,1,1,0,0,0,0,0,1,5,855,0,0,0,2,0,2,0,1,0,0,0,0
"999",2021,2022,2662500,1254500,66252545,14,13,11,10,1,2,1,0,0,0,5,1,2,0,0,3,0,3,0,0,1,11,2,0,0,0,0,0,0,2,0,9,2,1,0,0,0,0,0,0,0,6,3,2,1,0,0,2,0,0,0,0,6,8,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,13,1,0,0,0,0,0,0,15,2040,0,0,5,2,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,0,0,0,0,1,0,0,0,0,0,0,0,8,989,0,0,5,1,0,0,0,2,0,0,0,0,6,941,0,0,0,1,1,0,0,1,0,3,0,0
"1000",2021,2022,2662500,1254600,66252546,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,654,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,0,0,0,0,0,0,0,0,0,1,0,0,3,529,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1001",2021,2022,2662500,1254700,66252547,4,4,3,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,587,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,1,0,0,0,0,0,0,0,0,0,0,1,172,0,0,0,0,0,0,0,0,0,0,1,0,2,285,0,1,0,1,0,0,0,0,0,0,0,0
"1002",2021,2022,2662500,1259600,66252596,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,10,1247,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1247,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003",2021,2022,2662500,1260700,66252607,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1004",2021,2022,2662500,1260800,66252608,8,8,8,6,2,0,0,0,0,0,0,0,2,4,0,0,0,2,0,0,1,5,2,0,0,0,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,6,0,0,0,1,1,0,0,17,2010,0,0,0,0,2,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,480,0,0,0,0,0,0,0,0,0,5,0,0,6,740,0,0,0,0,0,2,0,0,0,4,0,0,6,790,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1005",2021,2022,2662500,1260900,66252609,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210,1,0,0,0,0,0,0,0,0,0,0,0
"1006",2021,2022,2662500,1261000,66252610,6,6,6,3,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,1,0,1,4,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,30,2988,0,10,0,0,0,2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,180,0,1,0,0,0,0,0,0,0,0,0,2,12,947,0,4,0,0,0,0,0,0,0,0,0,8,10,1195,0,4,0,0,0,0,0,0,0,0,0,6,3,426,0,1,0,0,0,0,0,0,0,0,0,2,2,240,0,0,0,0,0,2,0,0,0,0,0,0
"1007",2021,2022,2662500,1261100,66252611,9,9,8,7,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,6,0,4,5,0,0,0,0,0,0,4,0,3,0,1,1,0,0,0,0,0,0,0,1,2,1,0,1,4,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,8,0,0,0,0,0,1,0,17,2078,0,0,0,0,0,1,1,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,1,5,421,0,0,0,0,0,0,0,0,0,0,0,5,5,530,0,0,0,0,0,1,0,1,0,0,0,3,6,1067,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1008",2021,2022,2662500,1261200,66252612,4,4,4,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,800,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,350,0,0,0,0,0,0,1,0,1,0,0,0,2,450,0,0,0,0,0,1,0,1,0,0,0,0
